SCLK,LMST,LTST,BOOM1_HORIZONTAL_WIND_SPEED,BOOM1_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM1_VERTICAL_WIND_SPEED,BOOM1_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM1_WIND_DIRECTION,BOOM1_WIND_DIRECTION_UNCERTAINTY,BOOM2_HORIZONTAL_WIND_SPEED,BOOM2_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM2_VERTICAL_WIND_SPEED,BOOM2_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM2_WIND_DIRECTION,BOOM2_WIND_DIRECTION_UNCERTAINTY,BOOM1_ALG_STATE_STABLE,BOOM2_ALG_STATE_STABLE,ROVER_STILL
693534028,00300M02:01:38.160,0300 02:33:27,1.01,,,,221.86,,,,,,,,0,0,1
693534029,00300M02:01:39.133,0300 02:33:28,1.25,,,,211.75,,,,,,,,0,0,1
693534030,00300M02:01:40.106,0300 02:33:29,0.95,,,,216.80,,,,,,,,0,0,1
693534031,00300M02:01:41.079,0300 02:33:30,0.69,,,,216.80,,,,,,,,0,0,1
693534032,00300M02:01:42.053,0300 02:33:31,0.83,,,,231.98,,,,,,,,0,0,1
693534033,00300M02:01:43.026,0300 02:33:32,0.69,,,,237.03,,,,,,,,0,0,1
693534034,00300M02:01:43.999,0300 02:33:33,0.71,,,,231.98,,,,,,,,0,0,1
693534035,00300M02:01:44.972,0300 02:33:34,0.83,,,,211.75,,,,,,,,0,0,1
693534036,00300M02:01:45.946,0300 02:33:35,0.50,,,,272.23,,,,,,,,0,0,1
693534037,00300M02:01:46.919,0300 02:33:36,0.34,,,,247.13,,,,,,,,0,0,1
693534038,00300M02:01:47.892,0300 02:33:37,0.31,,,,211.75,,,,,,,,0,0,1
693534039,00300M02:01:48.865,0300 02:33:38,0.51,,,,206.70,,,,,,,,0,0,1
693534040,00300M02:01:49.839,0300 02:33:39,0.33,,,,206.70,,,,,,,,0,0,1
693534041,00300M02:01:50.812,0300 02:33:40,0.24,,,,211.75,,,,,,,,0,0,1
693534042,00300M02:01:51.785,0300 02:33:41,0.25,,,,221.86,,,,,,,,0,0,1
693534043,00300M02:01:52.758,0300 02:33:42,0.23,,,,216.80,,,,,,,,0,0,1
693534044,00300M02:01:53.732,0300 02:33:43,0.23,,,,216.80,,,,,,,,0,0,1
693534045,00300M02:01:54.705,0300 02:33:44,0.22,,,,206.70,,,,,,,,0,0,1
693534046,00300M02:01:55.678,0300 02:33:45,0.18,,,,206.70,,,,,,,,0,0,1
693534047,00300M02:01:56.651,0300 02:33:46,0.23,,,,216.80,,,,,,,,0,0,1
693534048,00300M02:01:57.625,0300 02:33:47,0.20,,,,216.80,,,,,,,,0,0,1
693534049,00300M02:01:58.598,0300 02:33:47,0.21,,,,221.86,,,,,,,,0,0,1
693534050,00300M02:01:59.571,0300 02:33:48,0.37,,,,216.80,,,,,,,,0,0,1
693534051,00300M02:02:00.544,0300 02:33:49,0.25,,,,226.92,,,,,,,,0,0,1
693534052,00300M02:02:01.518,0300 02:33:50,0.23,,,,221.86,,,,,,,,0,0,1
693534053,00300M02:02:02.491,0300 02:33:51,0.27,,,,201.65,,,,,,,,0,0,1
