SCLK,LMST,LTST,BOOM1_HORIZONTAL_WIND_SPEED,BOOM1_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM1_VERTICAL_WIND_SPEED,BOOM1_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM1_WIND_DIRECTION,BOOM1_WIND_DIRECTION_UNCERTAINTY,BOOM2_HORIZONTAL_WIND_SPEED,BOOM2_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM2_VERTICAL_WIND_SPEED,BOOM2_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM2_WIND_DIRECTION,BOOM2_WIND_DIRECTION_UNCERTAINTY,BOOM1_ALG_STATE_STABLE,BOOM2_ALG_STATE_STABLE,ROVER_STILL
691839913,00281M00:01:37.398,0281 00:30:22,1.56,,,,223.69,,,,,,,,0,0,1
691839914,00281M00:01:38.372,0281 00:30:23,1.68,,,,223.69,,,,,,,,0,0,1
691839915,00281M00:01:39.345,0281 00:30:24,1.43,,,,218.72,,,,,,,,0,0,1
691839916,00281M00:01:40.318,0281 00:30:25,1.62,,,,223.69,,,,,,,,0,0,1
691839917,00281M00:01:41.291,0281 00:30:26,1.68,,,,223.69,,,,,,,,0,0,1
691839918,00281M00:01:42.265,0281 00:30:27,1.68,,,,228.67,,,,,,,,0,0,1
691839919,00281M00:01:43.238,0281 00:30:28,2.06,,,,228.67,,,,,,,,0,0,1
691839920,00281M00:01:44.211,0281 00:30:29,1.94,,,,223.69,,,,,,,,0,0,1
691839921,00281M00:01:45.184,0281 00:30:30,1.81,,,,223.69,,,,,,,,0,0,1
691839922,00281M00:01:46.158,0281 00:30:31,1.81,,,,223.69,,,,,,,,0,0,1
691839923,00281M00:01:47.131,0281 00:30:32,1.75,,,,218.72,,,,,,,,0,0,1
691839924,00281M00:01:48.104,0281 00:30:33,1.81,,,,223.69,,,,,,,,0,0,1
691839925,00281M00:01:49.077,0281 00:30:34,2.00,,,,223.69,,,,,,,,0,0,1
691839926,00281M00:01:50.051,0281 00:30:34,1.81,,,,228.67,,,,,,,,0,0,1
691839927,00281M00:01:51.024,0281 00:30:35,2.00,,,,228.67,,,,,,,,0,0,1
691839928,00281M00:01:51.997,0281 00:30:36,2.00,,,,223.69,,,,,,,,0,0,1
691839929,00281M00:01:52.970,0281 00:30:37,1.87,,,,228.67,,,,,,,,0,0,1
691839930,00281M00:01:53.944,0281 00:30:38,1.68,,,,223.69,,,,,,,,0,0,1
691839931,00281M00:01:54.917,0281 00:30:39,1.62,,,,223.69,,,,,,,,0,0,1
691839932,00281M00:01:55.890,0281 00:30:40,1.74,,,,223.69,,,,,,,,0,0,1
691839933,00281M00:01:56.863,0281 00:30:41,1.74,,,,228.67,,,,,,,,0,0,1
691839934,00281M00:01:57.837,0281 00:30:42,1.37,,,,228.67,,,,,,,,0,0,1
691839935,00281M00:01:58.810,0281 00:30:43,1.43,,,,228.67,,,,,,,,0,0,1
691839936,00281M00:01:59.783,0281 00:30:44,1.74,,,,228.67,,,,,,,,0,0,1
691839937,00281M00:02:00.756,0281 00:30:45,1.80,,,,228.67,,,,,,,,0,0,1
691839938,00281M00:02:01.730,0281 00:30:46,1.74,,,,228.67,,,,,,,,0,0,1
691839939,00281M00:02:02.703,0281 00:30:47,1.74,,,,233.65,,,,,,,,0,0,1
691839940,00281M00:02:03.676,0281 00:30:48,1.86,,,,238.64,,,,,,,,0,0,1
691839941,00281M00:02:04.649,0281 00:30:49,1.86,,,,238.64,,,,,,,,0,0,1
691839942,00281M00:02:05.623,0281 00:30:50,1.86,,,,238.64,,,,,,,,0,0,1
691839943,00281M00:02:06.596,0281 00:30:51,1.61,,,,238.64,,,,,,,,0,0,1
691839944,00281M00:02:07.569,0281 00:30:52,2.05,,,,243.63,,,,,,,,0,0,1
691839945,00281M00:02:08.542,0281 00:30:53,1.99,,,,248.63,,,,,,,,0,0,1
691839946,00281M00:02:09.516,0281 00:30:54,1.70,,,,238.64,,,,,,,,0,0,1
691839947,00281M00:02:10.489,0281 00:30:55,1.68,,,,238.64,,,,,,,,0,0,1
691839948,00281M00:02:11.462,0281 00:30:56,1.68,,,,238.64,,,,,,,,0,0,1
691839949,00281M00:02:12.435,0281 00:30:57,1.55,,,,228.67,,,,,,,,0,0,1
691839950,00281M00:02:13.409,0281 00:30:58,1.36,,,,228.67,,,,,,,,0,0,1
691839951,00281M00:02:14.382,0281 00:30:59,1.55,,,,233.65,,,,,,,,0,0,1
691839952,00281M00:02:15.355,0281 00:31:00,1.61,,,,233.65,,,,,,,,0,0,1
691839953,00281M00:02:16.328,0281 00:31:01,1.67,,,,238.64,,,,,,,,0,0,1
