SCLK,LMST,LTST,BOOM1_HORIZONTAL_WIND_SPEED,BOOM1_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM1_VERTICAL_WIND_SPEED,BOOM1_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM1_WIND_DIRECTION,BOOM1_WIND_DIRECTION_UNCERTAINTY,BOOM2_HORIZONTAL_WIND_SPEED,BOOM2_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM2_VERTICAL_WIND_SPEED,BOOM2_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM2_WIND_DIRECTION,BOOM2_WIND_DIRECTION_UNCERTAINTY,BOOM1_ALG_STATE_STABLE,BOOM2_ALG_STATE_STABLE,ROVER_STILL
689176677,00251M00:01:37.715,0251 00:25:50,2.70,,,,331.44,,,,,,,,1,0,1
689176678,00251M00:01:38.688,0251 00:25:51,2.33,,,,331.44,,,,,,,,1,0,1
689176679,00251M00:01:39.661,0251 00:25:52,2.72,,,,331.44,,,,,,,,1,0,1
689176680,00251M00:01:40.634,0251 00:25:53,3.15,,,,331.44,,,,,,,,1,0,1
689176681,00251M00:01:41.608,0251 00:25:54,3.08,,,,331.44,,,,,,,,1,0,1
689176682,00251M00:01:42.581,0251 00:25:54,2.89,,,,331.44,,,,,,,,1,0,1
689176683,00251M00:01:43.554,0251 00:25:55,3.14,,,,331.44,,,,,,,,1,0,1
689176684,00251M00:01:44.528,0251 00:25:56,2.77,,,,331.44,,,,,,,,1,0,1
689176685,00251M00:01:45.501,0251 00:25:57,3.27,,,,331.44,,,,,,,,1,0,1
689176686,00251M00:01:46.474,0251 00:25:58,3.02,,,,331.44,,,,,,,,1,0,1
689176687,00251M00:01:47.447,0251 00:25:59,3.08,,,,331.44,,,,,,,,1,0,1
689176688,00251M00:01:48.421,0251 00:26:00,3.01,,,,331.44,,,,,,,,1,0,1
689176689,00251M00:01:49.394,0251 00:26:01,2.89,,,,331.44,,,,,,,,1,0,1
689176690,00251M00:01:50.367,0251 00:26:02,2.64,,,,331.44,,,,,,,,1,0,1
689176691,00251M00:01:51.340,0251 00:26:03,3.01,,,,331.44,,,,,,,,1,0,1
689176692,00251M00:01:52.314,0251 00:26:04,3.07,,,,331.44,,,,,,,,1,0,1
689176693,00251M00:01:53.287,0251 00:26:05,2.20,,,,331.44,,,,,,,,1,0,1
689176694,00251M00:01:54.260,0251 00:26:06,2.89,,,,331.44,,,,,,,,1,0,1
689176695,00251M00:01:55.233,0251 00:26:07,3.20,,,,331.44,,,,,,,,1,0,1
689176696,00251M00:01:56.207,0251 00:26:08,3.32,,,,331.44,,,,,,,,1,0,1
689176697,00251M00:01:57.180,0251 00:26:09,3.20,,,,331.44,,,,,,,,1,0,1
689176698,00251M00:01:58.153,0251 00:26:10,3.19,,,,331.44,,,,,,,,1,0,1
