SCLK,LMST,LTST,BOOM1_HORIZONTAL_WIND_SPEED,BOOM1_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM1_VERTICAL_WIND_SPEED,BOOM1_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM1_WIND_DIRECTION,BOOM1_WIND_DIRECTION_UNCERTAINTY,BOOM2_HORIZONTAL_WIND_SPEED,BOOM2_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM2_VERTICAL_WIND_SPEED,BOOM2_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM2_WIND_DIRECTION,BOOM2_WIND_DIRECTION_UNCERTAINTY,BOOM1_ALG_STATE_STABLE,BOOM2_ALG_STATE_STABLE,ROVER_STILL
682163388,00172M00:00:00.381,0172 00:13:12,2.89,,,,248.64,,0.21,,,,353.07,,1,1,1
682163389,00172M00:00:01.354,0172 00:13:13,3.15,,,,253.63,,0.27,,,,83.60,,1,1,1
682163390,00172M00:00:02.328,0172 00:13:14,3.05,,,,258.62,,1.18,,,,308.19,,1,1,1
682163391,00172M00:00:03.301,0172 00:13:15,2.89,,,,253.63,,0.25,,,,308.19,,1,1,1
682163392,00172M00:00:04.274,0172 00:13:16,2.94,,,,248.64,,0.05,,,,58.62,,1,1,1
682163393,00172M00:00:05.247,0172 00:13:17,3.10,,,,253.63,,0.11,,,,308.19,,1,1,1
682163394,00172M00:00:06.221,0172 00:13:18,2.83,,,,253.63,,0.75,,,,308.19,,1,1,1
682163395,00172M00:00:07.194,0172 00:13:19,3.10,,,,253.63,,0.09,,,,58.62,,1,1,1
682163396,00172M00:00:08.167,0172 00:13:20,2.76,,,,253.63,,0.16,,,,308.19,,1,1,1
682163397,00172M00:00:09.140,0172 00:13:21,2.94,,,,253.63,,0.18,,,,308.19,,1,1,1
682163398,00172M00:00:10.114,0172 00:13:22,2.78,,,,248.64,,0.16,,,,308.19,,1,1,1
682163399,00172M00:00:11.087,0172 00:13:23,2.67,,,,248.64,,0.27,,,,58.62,,1,1,1
682163400,00172M00:00:12.060,0172 00:13:24,2.94,,,,258.62,,1.07,,,,308.19,,1,1,1
682163401,00172M00:00:13.033,0172 00:13:25,2.68,,,,258.62,,0.11,,,,308.19,,1,1,1
682163402,00172M00:00:14.007,0172 00:13:26,2.51,,,,248.64,,0.27,,,,308.19,,1,1,1
682163403,00172M00:00:14.980,0172 00:13:27,2.40,,,,253.63,,0.38,,,,308.19,,1,1,1
682163404,00172M00:00:15.953,0172 00:13:28,2.51,,,,248.64,,0.21,,,,83.60,,1,1,1
682163405,00172M00:00:16.927,0172 00:13:29,2.77,,,,248.64,,0.05,,,,58.62,,1,1,1
682163406,00172M00:00:17.900,0172 00:13:30,2.77,,,,248.64,,0.41,,,,48.57,,1,1,1
682163407,00172M00:00:18.873,0172 00:13:31,2.88,,,,248.64,,0.51,,,,38.49,,1,1,1
682163408,00172M00:00:19.846,0172 00:13:32,2.83,,,,243.63,,0.62,,,,83.60,,1,1,1
682163409,00172M00:00:20.820,0172 00:13:33,3.30,,,,243.63,,1.39,,,,63.63,,1,1,1
682163410,00172M00:00:21.793,0172 00:13:34,3.09,,,,248.64,,1.60,,,,78.62,,1,1,1
682163411,00172M00:00:22.766,0172 00:13:35,2.93,,,,248.64,,1.07,,,,78.62,,1,1,1
682163412,00172M00:00:23.739,0172 00:13:36,2.77,,,,248.64,,0.41,,,,38.49,,1,1,1
682163413,00172M00:00:24.713,0172 00:13:37,2.98,,,,248.64,,0.35,,,,48.57,,1,1,1
682163414,00172M00:00:25.686,0172 00:13:38,2.82,,,,243.63,,0.48,,,,48.57,,1,1,1
682163415,00172M00:00:26.659,0172 00:13:39,2.71,,,,243.63,,0.46,,,,23.34,,1,1,1
682163416,00172M00:00:27.632,0172 00:13:40,3.09,,,,243.63,,0.48,,,,58.62,,1,1,1
682163417,00172M00:00:28.606,0172 00:13:40,2.98,,,,243.63,,0.69,,,,58.62,,1,1,1
682163418,00172M00:00:29.579,0172 00:13:41,2.88,,,,248.64,,0.21,,,,48.57,,1,1,1
682163419,00172M00:00:30.552,0172 00:13:42,2.71,,,,248.64,,0.43,,,,58.62,,1,1,1
682163420,00172M00:00:31.525,0172 00:13:43,2.82,,,,248.64,,0.35,,,,68.64,,1,1,1
682163421,00172M00:00:32.499,0172 00:13:44,2.83,,,,253.63,,0.27,,,,308.19,,1,1,1
682163422,00172M00:00:33.472,0172 00:13:45,2.72,,,,253.63,,0.43,,,,308.19,,1,1,1
682163423,00172M00:00:34.445,0172 00:13:46,2.59,,,,248.64,,0.29,,,,308.19,,1,1,1
682163424,00172M00:00:35.418,0172 00:13:47,2.81,,,,253.63,,0.27,,,,308.19,,1,1,1
682163425,00172M00:00:36.392,0172 00:13:48,2.72,,,,253.63,,0.32,,,,308.19,,1,1,1
682163426,00172M00:00:37.365,0172 00:13:49,2.87,,,,253.63,,0.21,,,,83.60,,1,1,1
682163427,00172M00:00:38.338,0172 00:13:50,2.71,,,,253.63,,0.07,,,,308.19,,1,1,1
682163428,00172M00:00:39.311,0172 00:13:51,2.93,,,,248.64,,0.16,,,,43.53,,1,1,1
682163429,00172M00:00:40.285,0172 00:13:52,2.98,,,,253.63,,0.30,,,,38.49,,1,1,1
682163430,00172M00:00:41.258,0172 00:13:53,2.88,,,,253.63,,0.16,,,,308.19,,1,1,1
682163431,00172M00:00:42.231,0172 00:13:54,2.72,,,,253.63,,0.27,,,,308.19,,1,1,1
682163432,00172M00:00:43.204,0172 00:13:55,2.56,,,,263.60,,0.85,,,,308.19,,1,1,1
682163433,00172M00:00:44.178,0172 00:13:56,2.68,,,,263.60,,0.48,,,,83.60,,1,1,1
682163434,00172M00:00:45.151,0172 00:13:57,2.82,,,,253.63,,0.16,,,,308.19,,1,1,1
682163435,00172M00:00:46.124,0172 00:13:58,2.71,,,,253.63,,0.27,,,,308.19,,1,1,1
682163436,00172M00:00:47.097,0172 00:13:59,2.39,,,,258.62,,0.85,,,,308.19,,1,1,1
