SCLK,LMST,LTST,BOOM1_HORIZONTAL_WIND_SPEED,BOOM1_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM1_VERTICAL_WIND_SPEED,BOOM1_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM1_WIND_DIRECTION,BOOM1_WIND_DIRECTION_UNCERTAINTY,BOOM2_HORIZONTAL_WIND_SPEED,BOOM2_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM2_VERTICAL_WIND_SPEED,BOOM2_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM2_WIND_DIRECTION,BOOM2_WIND_DIRECTION_UNCERTAINTY,BOOM1_ALG_STATE_STABLE,BOOM2_ALG_STATE_STABLE,ROVER_STILL
686335792,00219M00:00:00.792,0219 00:19:52,2.64,,,,299.07,,2.00,,,,294.07,,1,1,1
686335793,00219M00:00:01.766,0219 00:19:53,2.70,,,,289.05,,2.70,,,,294.07,,1,1,1
686335794,00219M00:00:02.739,0219 00:19:54,2.63,,,,289.05,,2.75,,,,294.07,,1,1,1
686335795,00219M00:00:03.712,0219 00:19:55,2.17,,,,294.07,,2.29,,,,294.07,,1,1,1
686335796,00219M00:00:04.685,0219 00:19:56,1.81,,,,289.05,,1.99,,,,289.05,,1,1,1
686335797,00219M00:00:05.659,0219 00:19:57,2.04,,,,289.05,,1.93,,,,294.07,,1,1,1
686335798,00219M00:00:06.632,0219 00:19:58,2.04,,,,289.05,,2.16,,,,289.05,,1,1,1
686335799,00219M00:00:07.605,0219 00:19:59,1.57,,,,289.05,,1.74,,,,268.95,,1,1,1
686335800,00219M00:00:08.578,0219 00:20:00,0.87,,,,289.05,,1.05,,,,268.95,,1,1,1
686335801,00219M00:00:09.552,0219 00:20:01,1.05,,,,289.05,,1.40,,,,294.07,,1,1,1
686335802,00219M00:00:10.525,0219 00:20:02,1.05,,,,289.05,,1.24,,,,273.98,,1,1,1
686335803,00219M00:00:11.498,0219 00:20:02,0.99,,,,289.05,,1.10,,,,273.98,,1,1,1
686335804,00219M00:00:12.471,0219 00:20:03,1.74,,,,289.05,,1.92,,,,294.07,,1,1,1
686335805,00219M00:00:13.445,0219 00:20:04,1.34,,,,289.05,,1.51,,,,279.01,,1,1,1
686335806,00219M00:00:14.418,0219 00:20:05,1.80,,,,289.05,,1.92,,,,284.03,,1,1,1
686335807,00219M00:00:15.391,0219 00:20:06,2.09,,,,289.05,,2.21,,,,289.05,,1,1,1
686335808,00219M00:00:16.364,0219 00:20:07,2.62,,,,289.05,,2.68,,,,289.05,,1,1,1
686335809,00219M00:00:17.338,0219 00:20:08,3.21,,,,289.05,,3.03,,,,289.05,,1,1,1
686335810,00219M00:00:18.311,0219 00:20:09,2.86,,,,289.05,,2.91,,,,289.05,,1,1,1
686335811,00219M00:00:19.284,0219 00:20:10,2.80,,,,289.05,,2.68,,,,289.05,,1,1,1
686335812,00219M00:00:20.257,0219 00:20:11,2.27,,,,289.05,,2.33,,,,289.05,,1,1,1
