SCLK,LMST,LTST,BOOM1_HORIZONTAL_WIND_SPEED,BOOM1_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM1_VERTICAL_WIND_SPEED,BOOM1_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM1_WIND_DIRECTION,BOOM1_WIND_DIRECTION_UNCERTAINTY,BOOM2_HORIZONTAL_WIND_SPEED,BOOM2_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM2_VERTICAL_WIND_SPEED,BOOM2_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM2_WIND_DIRECTION,BOOM2_WIND_DIRECTION_UNCERTAINTY,BOOM1_ALG_STATE_STABLE,BOOM2_ALG_STATE_STABLE,ROVER_STILL
687756184,00235M00:00:00.104,0235 00:21:59,3.65,,,,289.05,,3.59,,,,289.05,,1,1,1
687756185,00235M00:00:01.078,0235 00:22:00,4.70,,,,289.05,,4.64,,,,294.07,,1,1,1
687756186,00235M00:00:02.051,0235 00:22:01,4.11,,,,289.05,,4.21,,,,294.07,,1,1,1
687756187,00235M00:00:03.024,0235 00:22:02,4.46,,,,289.05,,4.53,,,,294.07,,1,1,1
687756188,00235M00:00:03.997,0235 00:22:03,4.46,,,,289.05,,4.22,,,,294.07,,1,1,1
687756189,00235M00:00:04.971,0235 00:22:04,3.73,,,,289.05,,4.07,,,,289.05,,1,1,1
687756190,00235M00:00:05.944,0235 00:22:05,3.11,,,,289.05,,3.18,,,,289.05,,1,1,1
687756191,00235M00:00:06.917,0235 00:22:06,3.05,,,,289.05,,2.98,,,,284.03,,1,1,1
687756192,00235M00:00:07.890,0235 00:22:07,2.93,,,,289.05,,2.93,,,,284.03,,1,1,1
687756193,00235M00:00:08.864,0235 00:22:07,2.87,,,,289.05,,3.16,,,,284.03,,1,1,1
687756194,00235M00:00:09.837,0235 00:22:08,2.69,,,,289.05,,2.80,,,,268.95,,1,1,1
687756195,00235M00:00:10.810,0235 00:22:09,2.51,,,,289.05,,2.81,,,,279.01,,1,1,1
687756196,00235M00:00:11.783,0235 00:22:10,3.74,,,,289.05,,3.49,,,,284.03,,1,1,1
687756197,00235M00:00:12.757,0235 00:22:11,3.74,,,,289.05,,3.68,,,,279.01,,1,1,1
687756198,00235M00:00:13.730,0235 00:22:12,3.55,,,,289.05,,3.61,,,,284.03,,1,1,1
687756199,00235M00:00:14.703,0235 00:22:13,4.48,,,,289.05,,5.27,,,,284.03,,1,1,1
687756200,00235M00:00:15.676,0235 00:22:14,3.91,,,,289.05,,3.86,,,,294.07,,1,1,1
687756201,00235M00:00:16.650,0235 00:22:15,3.19,,,,289.05,,3.14,,,,284.03,,1,1,1
687756202,00235M00:00:17.623,0235 00:22:16,3.73,,,,289.05,,3.61,,,,289.05,,1,1,1
687756203,00235M00:00:18.596,0235 00:22:17,3.79,,,,289.05,,3.61,,,,289.05,,1,1,1
687756204,00235M00:00:19.569,0235 00:22:18,3.49,,,,289.05,,3.49,,,,284.03,,1,1,1
687756205,00235M00:00:20.543,0235 00:22:19,2.81,,,,289.05,,3.14,,,,284.03,,1,1,1
687756206,00235M00:00:21.516,0235 00:22:20,3.17,,,,289.05,,2.99,,,,289.05,,1,1,1
687756207,00235M00:00:22.489,0235 00:22:21,3.42,,,,289.05,,3.24,,,,289.05,,1,1,1
687756208,00235M00:00:23.462,0235 00:22:22,3.48,,,,289.05,,3.42,,,,289.05,,1,1,1
687756209,00235M00:00:24.436,0235 00:22:23,3.54,,,,289.05,,3.18,,,,289.05,,1,1,1
687756210,00235M00:00:25.409,0235 00:22:24,3.30,,,,289.05,,3.17,,,,289.05,,1,1,1
687756211,00235M00:00:26.382,0235 00:22:25,3.61,,,,289.05,,3.86,,,,294.07,,1,1,1
687756212,00235M00:00:27.355,0235 00:22:26,3.36,,,,289.05,,3.24,,,,289.05,,1,1,1
687756213,00235M00:00:28.329,0235 00:22:27,2.99,,,,289.05,,3.14,,,,289.05,,1,1,1
687756214,00235M00:00:29.302,0235 00:22:28,3.36,,,,289.05,,3.73,,,,294.07,,1,1,1
687756215,00235M00:00:30.275,0235 00:22:29,3.67,,,,289.05,,3.61,,,,289.05,,1,1,1
687756216,00235M00:00:31.248,0235 00:22:30,3.42,,,,289.05,,3.67,,,,284.03,,1,1,1
687756217,00235M00:00:32.222,0235 00:22:31,3.87,,,,289.05,,3.69,,,,289.05,,1,1,1
687756218,00235M00:00:33.195,0235 00:22:32,3.80,,,,289.05,,3.99,,,,294.07,,1,1,1
687756219,00235M00:00:34.168,0235 00:22:33,3.48,,,,289.05,,3.48,,,,289.05,,1,1,1
687756220,00235M00:00:35.141,0235 00:22:34,3.42,,,,289.05,,3.30,,,,289.05,,1,1,1
