SCLK,LMST,LTST,BOOM1_HORIZONTAL_WIND_SPEED,BOOM1_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM1_VERTICAL_WIND_SPEED,BOOM1_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM1_WIND_DIRECTION,BOOM1_WIND_DIRECTION_UNCERTAINTY,BOOM2_HORIZONTAL_WIND_SPEED,BOOM2_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM2_VERTICAL_WIND_SPEED,BOOM2_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM2_WIND_DIRECTION,BOOM2_WIND_DIRECTION_UNCERTAINTY,BOOM1_ALG_STATE_STABLE,BOOM2_ALG_STATE_STABLE,ROVER_STILL
682696035,00178M00:00:00.123,0178 00:14:09,2.23,,,,260.53,,2.57,,,,290.60,,1,1,1
682696036,00178M00:00:01.096,0178 00:14:10,2.16,,,,260.53,,2.36,,,,290.60,,1,1,1
682696037,00178M00:00:02.070,0178 00:14:11,2.61,,,,265.56,,2.68,,,,290.60,,1,1,1
682696038,00178M00:00:03.043,0178 00:14:12,2.56,,,,270.59,,2.95,,,,290.60,,1,1,1
682696039,00178M00:00:04.016,0178 00:14:13,2.45,,,,265.56,,2.41,,,,290.60,,1,1,1
682696040,00178M00:00:04.989,0178 00:14:14,2.07,,,,260.53,,2.35,,,,290.60,,1,1,1
682696041,00178M00:00:05.963,0178 00:14:15,2.23,,,,265.56,,2.24,,,,290.60,,1,1,1
682696042,00178M00:00:06.936,0178 00:14:16,1.90,,,,265.56,,2.24,,,,290.60,,1,1,1
682696043,00178M00:00:07.909,0178 00:14:17,2.06,,,,260.53,,2.07,,,,290.60,,1,1,1
682696044,00178M00:00:08.882,0178 00:14:18,2.33,,,,265.56,,2.29,,,,290.60,,1,1,1
682696045,00178M00:00:09.856,0178 00:14:19,2.45,,,,265.56,,2.46,,,,290.60,,1,1,1
682696046,00178M00:00:10.829,0178 00:14:20,2.43,,,,270.59,,2.51,,,,290.60,,1,1,1
682696047,00178M00:00:11.802,0178 00:14:21,2.12,,,,270.59,,2.46,,,,290.60,,1,1,1
682696048,00178M00:00:12.775,0178 00:14:22,2.07,,,,265.56,,2.30,,,,290.60,,1,1,1
682696049,00178M00:00:13.749,0178 00:14:23,2.23,,,,265.56,,2.35,,,,290.60,,1,1,1
682696050,00178M00:00:14.722,0178 00:14:24,2.12,,,,265.56,,2.35,,,,290.60,,1,1,1
682696051,00178M00:00:15.695,0178 00:14:25,2.50,,,,270.59,,2.51,,,,290.60,,1,1,1
682696052,00178M00:00:16.668,0178 00:14:26,2.25,,,,265.56,,2.51,,,,290.60,,1,1,1
682696053,00178M00:00:17.642,0178 00:14:27,1.96,,,,275.61,,2.29,,,,290.60,,1,1,1
682696054,00178M00:00:18.615,0178 00:14:28,1.68,,,,250.44,,1.91,,,,290.60,,1,1,1
682696055,00178M00:00:19.588,0178 00:14:29,1.95,,,,265.56,,2.02,,,,290.60,,1,1,1
682696056,00178M00:00:20.561,0178 00:14:30,2.40,,,,270.59,,2.57,,,,290.60,,1,1,1
682696057,00178M00:00:21.535,0178 00:14:31,2.18,,,,270.59,,2.35,,,,290.60,,1,1,1
682696058,00178M00:00:22.508,0178 00:14:32,1.85,,,,255.49,,1.75,,,,290.60,,1,1,1
