SCLK,LMST,LTST,BOOM1_HORIZONTAL_WIND_SPEED,BOOM1_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM1_VERTICAL_WIND_SPEED,BOOM1_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM1_WIND_DIRECTION,BOOM1_WIND_DIRECTION_UNCERTAINTY,BOOM2_HORIZONTAL_WIND_SPEED,BOOM2_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM2_VERTICAL_WIND_SPEED,BOOM2_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM2_WIND_DIRECTION,BOOM2_WIND_DIRECTION_UNCERTAINTY,BOOM1_ALG_STATE_STABLE,BOOM2_ALG_STATE_STABLE,ROVER_STILL
685891919,00214M00:00:00.521,0214 00:19:12,3.23,,,,289.05,,3.18,,,,289.05,,1,1,1
685891920,00214M00:00:01.494,0214 00:19:13,3.11,,,,289.05,,2.99,,,,289.05,,1,1,1
685891921,00214M00:00:02.467,0214 00:19:14,3.52,,,,289.05,,3.35,,,,289.05,,1,1,1
685891922,00214M00:00:03.441,0214 00:19:15,3.83,,,,289.05,,3.77,,,,289.05,,1,1,1
685891923,00214M00:00:04.414,0214 00:19:16,3.97,,,,289.05,,4.01,,,,294.07,,1,1,1
685891924,00214M00:00:05.387,0214 00:19:17,3.95,,,,289.05,,4.13,,,,294.07,,1,1,1
685891925,00214M00:00:06.360,0214 00:19:18,3.59,,,,289.05,,3.59,,,,289.05,,1,1,1
685891926,00214M00:00:07.334,0214 00:19:19,3.31,,,,289.05,,3.48,,,,289.05,,1,1,1
685891927,00214M00:00:08.307,0214 00:19:20,3.41,,,,289.05,,3.18,,,,289.05,,1,1,1
685891928,00214M00:00:09.280,0214 00:19:21,3.64,,,,289.05,,3.52,,,,289.05,,1,1,1
685891929,00214M00:00:10.253,0214 00:19:22,3.71,,,,289.05,,4.71,,,,284.03,,1,1,1
685891930,00214M00:00:11.227,0214 00:19:23,3.71,,,,289.05,,3.71,,,,289.05,,1,1,1
685891931,00214M00:00:12.200,0214 00:19:24,3.71,,,,289.05,,3.71,,,,289.05,,1,1,1
685891932,00214M00:00:13.173,0214 00:19:25,3.60,,,,289.05,,3.60,,,,289.05,,1,1,1
685891933,00214M00:00:14.146,0214 00:19:26,3.31,,,,289.05,,3.43,,,,289.05,,1,1,1
685891934,00214M00:00:15.120,0214 00:19:27,3.48,,,,289.05,,3.54,,,,289.05,,1,1,1
685891935,00214M00:00:16.093,0214 00:19:28,3.66,,,,289.05,,3.54,,,,289.05,,1,1,1
685891936,00214M00:00:17.066,0214 00:19:29,3.06,,,,289.05,,3.18,,,,289.05,,1,1,1
685891937,00214M00:00:18.039,0214 00:19:30,3.53,,,,289.05,,3.82,,,,284.03,,1,1,1
685891938,00214M00:00:19.013,0214 00:19:30,3.89,,,,289.05,,3.65,,,,289.05,,1,1,1
685891939,00214M00:00:19.986,0214 00:19:31,3.48,,,,289.05,,3.77,,,,294.07,,1,1,1
685891940,00214M00:00:20.959,0214 00:19:32,2.82,,,,289.05,,2.99,,,,289.05,,1,1,1
685891941,00214M00:00:21.932,0214 00:19:33,3.17,,,,289.05,,3.05,,,,289.05,,1,1,1
685891942,00214M00:00:22.906,0214 00:19:34,3.29,,,,289.05,,3.05,,,,289.05,,1,1,1
685891943,00214M00:00:23.879,0214 00:19:35,3.00,,,,289.05,,3.11,,,,289.05,,1,1,1
685891944,00214M00:00:24.852,0214 00:19:36,2.64,,,,289.05,,2.94,,,,289.05,,1,1,1
685891945,00214M00:00:25.825,0214 00:19:37,2.59,,,,289.05,,2.59,,,,289.05,,1,1,1
685891946,00214M00:00:26.799,0214 00:19:38,2.52,,,,289.05,,2.64,,,,289.05,,1,1,1
685891947,00214M00:00:27.772,0214 00:19:39,2.40,,,,289.05,,2.46,,,,289.05,,1,1,1
685891948,00214M00:00:28.745,0214 00:19:40,2.58,,,,289.05,,2.52,,,,289.05,,1,1,1
685891949,00214M00:00:29.718,0214 00:19:41,2.76,,,,289.05,,2.87,,,,279.01,,1,1,1
685891950,00214M00:00:30.692,0214 00:19:42,4.08,,,,289.05,,4.52,,,,279.01,,1,1,1
685891951,00214M00:00:31.665,0214 00:19:43,3.66,,,,289.05,,4.60,,,,279.01,,1,1,1
