SCLK,LMST,LTST,BOOM1_HORIZONTAL_WIND_SPEED,BOOM1_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM1_VERTICAL_WIND_SPEED,BOOM1_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM1_WIND_DIRECTION,BOOM1_WIND_DIRECTION_UNCERTAINTY,BOOM2_HORIZONTAL_WIND_SPEED,BOOM2_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM2_VERTICAL_WIND_SPEED,BOOM2_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM2_WIND_DIRECTION,BOOM2_WIND_DIRECTION_UNCERTAINTY,BOOM1_ALG_STATE_STABLE,BOOM2_ALG_STATE_STABLE,ROVER_STILL
684737950,00201M00:01:37.919,0201 00:19:05,5.28,,,,275.58,,,,,,,,1,0,1
684737951,00201M00:01:38.892,0201 00:19:06,5.40,,,,275.58,,,,,,,,1,0,1
684737952,00201M00:01:39.865,0201 00:19:07,4.95,,,,280.59,,,,,,,,1,0,1
684737953,00201M00:01:40.838,0201 00:19:08,5.19,,,,280.59,,,,,,,,1,0,1
684737954,00201M00:01:41.812,0201 00:19:09,4.78,,,,275.58,,,,,,,,1,0,1
684737955,00201M00:01:42.785,0201 00:19:10,4.83,,,,275.58,,,,,,,,1,0,1
684737956,00201M00:01:43.758,0201 00:19:11,4.41,,,,280.59,,,,,,,,1,0,1
684737957,00201M00:01:44.731,0201 00:19:12,4.87,,,,270.57,,,,,,,,1,0,1
684737958,00201M00:01:45.705,0201 00:19:13,5.77,,,,270.57,,,,,,,,1,0,1
684737959,00201M00:01:46.678,0201 00:19:14,5.77,,,,270.57,,,,,,,,1,0,1
684737960,00201M00:01:47.651,0201 00:19:15,4.94,,,,275.58,,,,,,,,1,0,1
684737961,00201M00:01:48.624,0201 00:19:16,4.57,,,,280.59,,,,,,,,1,0,1
684737962,00201M00:01:49.598,0201 00:19:17,4.68,,,,275.58,,,,,,,,1,0,1
684737963,00201M00:01:50.571,0201 00:19:18,4.44,,,,275.58,,,,,,,,1,0,1
684737964,00201M00:01:51.544,0201 00:19:19,4.15,,,,270.57,,,,,,,,1,0,1
684737965,00201M00:01:52.517,0201 00:19:20,4.72,,,,270.57,,,,,,,,1,0,1
684737966,00201M00:01:53.491,0201 00:19:21,4.55,,,,270.57,,,,,,,,1,0,1
684737967,00201M00:01:54.464,0201 00:19:22,5.19,,,,270.57,,,,,,,,1,0,1
684737968,00201M00:01:55.437,0201 00:19:23,5.24,,,,275.58,,,,,,,,1,0,1
684737969,00201M00:01:56.410,0201 00:19:24,4.59,,,,270.57,,,,,,,,1,0,1
684737970,00201M00:01:57.384,0201 00:19:25,4.92,,,,270.57,,,,,,,,1,0,1
684737971,00201M00:01:58.357,0201 00:19:26,4.87,,,,275.58,,,,,,,,1,0,1
684737972,00201M00:01:59.330,0201 00:19:27,4.47,,,,285.60,,,,,,,,1,0,1
684737973,00201M00:02:00.303,0201 00:19:28,4.52,,,,275.58,,,,,,,,1,0,1
684737974,00201M00:02:01.277,0201 00:19:29,4.76,,,,280.59,,,,,,,,1,0,1
684737975,00201M00:02:02.250,0201 00:19:30,4.46,,,,280.59,,,,,,,,1,0,1
684737976,00201M00:02:03.223,0201 00:19:31,4.91,,,,275.58,,,,,,,,1,0,1
684737977,00201M00:02:04.196,0201 00:19:32,4.57,,,,270.57,,,,,,,,1,0,1
684737978,00201M00:02:05.170,0201 00:19:33,4.79,,,,275.58,,,,,,,,1,0,1
684737979,00201M00:02:06.143,0201 00:19:34,4.78,,,,275.58,,,,,,,,1,0,1
684737980,00201M00:02:07.116,0201 00:19:35,4.55,,,,270.57,,,,,,,,1,0,1
684737981,00201M00:02:08.089,0201 00:19:36,4.66,,,,275.58,,,,,,,,1,0,1
684737982,00201M00:02:09.063,0201 00:19:37,4.08,,,,275.58,,,,,,,,1,0,1
684737983,00201M00:02:10.036,0201 00:19:38,4.18,,,,270.57,,,,,,,,1,0,1
684737984,00201M00:02:11.009,0201 00:19:39,4.36,,,,275.58,,,,,,,,1,0,1
684737985,00201M00:02:11.982,0201 00:19:40,4.43,,,,275.58,,,,,,,,1,0,1
684737986,00201M00:02:12.956,0201 00:19:40,4.39,,,,275.58,,,,,,,,1,0,1
684737987,00201M00:02:13.929,0201 00:19:41,4.69,,,,275.58,,,,,,,,1,0,1
684737988,00201M00:02:14.902,0201 00:19:42,4.64,,,,275.58,,,,,,,,1,0,1
684737989,00201M00:02:15.875,0201 00:19:43,4.17,,,,285.60,,,,,,,,1,0,1
684737990,00201M00:02:16.849,0201 00:19:44,4.06,,,,275.58,,,,,,,,1,0,1
684737991,00201M00:02:17.822,0201 00:19:45,5.05,,,,265.57,,,,,,,,1,0,1
684737992,00201M00:02:18.795,0201 00:19:46,5.07,,,,270.57,,,,,,,,1,0,1
684737993,00201M00:02:19.768,0201 00:19:47,4.85,,,,275.58,,,,,,,,1,0,1
684737994,00201M00:02:20.742,0201 00:19:48,4.41,,,,275.58,,,,,,,,1,0,1
684737995,00201M00:02:21.715,0201 00:19:49,4.83,,,,275.58,,,,,,,,1,0,1
684737996,00201M00:02:22.688,0201 00:19:50,4.94,,,,280.59,,,,,,,,1,0,1
684737997,00201M00:02:23.661,0201 00:19:51,4.42,,,,280.59,,,,,,,,1,0,1
684737998,00201M00:02:24.635,0201 00:19:52,4.12,,,,275.58,,,,,,,,1,0,1
684737999,00201M00:02:25.608,0201 00:19:53,4.33,,,,280.59,,,,,,,,1,0,1
