SCLK,LMST,LTST,BOOM1_HORIZONTAL_WIND_SPEED,BOOM1_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM1_VERTICAL_WIND_SPEED,BOOM1_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM1_WIND_DIRECTION,BOOM1_WIND_DIRECTION_UNCERTAINTY,BOOM2_HORIZONTAL_WIND_SPEED,BOOM2_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM2_VERTICAL_WIND_SPEED,BOOM2_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM2_WIND_DIRECTION,BOOM2_WIND_DIRECTION_UNCERTAINTY,BOOM1_ALG_STATE_STABLE,BOOM2_ALG_STATE_STABLE,ROVER_STILL
687933833,00237M00:01:37.343,0237 00:23:52,3.21,,,,289.05,,,,,,,,1,0,1
687933834,00237M00:01:38.317,0237 00:23:53,2.67,,,,289.05,,,,,,,,1,0,1
687933835,00237M00:01:39.290,0237 00:23:54,3.36,,,,289.05,,,,,,,,1,0,1
687933836,00237M00:01:40.263,0237 00:23:55,4.46,,,,289.05,,,,,,,,1,0,1
687933837,00237M00:01:41.236,0237 00:23:56,4.65,,,,289.05,,,,,,,,1,0,1
687933838,00237M00:01:42.210,0237 00:23:57,4.42,,,,289.05,,,,,,,,1,0,1
687933839,00237M00:01:43.183,0237 00:23:58,4.67,,,,289.05,,,,,,,,1,0,1
687933840,00237M00:01:44.156,0237 00:23:59,3.82,,,,289.05,,,,,,,,1,0,1
687933841,00237M00:01:45.129,0237 00:24:00,4.12,,,,289.05,,,,,,,,1,0,1
687933842,00237M00:01:46.103,0237 00:24:01,3.86,,,,289.05,,,,,,,,1,0,1
687933843,00237M00:01:47.076,0237 00:24:02,3.37,,,,289.05,,,,,,,,1,0,1
687933844,00237M00:01:48.049,0237 00:24:03,3.67,,,,289.05,,,,,,,,1,0,1
687933845,00237M00:01:49.022,0237 00:24:04,3.81,,,,289.05,,,,,,,,1,0,1
687933846,00237M00:01:49.996,0237 00:24:05,3.87,,,,289.05,,,,,,,,1,0,1
687933847,00237M00:01:50.969,0237 00:24:06,3.94,,,,289.05,,,,,,,,1,0,1
687933848,00237M00:01:51.942,0237 00:24:07,3.81,,,,289.05,,,,,,,,1,0,1
687933849,00237M00:01:52.915,0237 00:24:08,3.49,,,,289.05,,,,,,,,1,0,1
687933850,00237M00:01:53.889,0237 00:24:09,3.30,,,,289.05,,,,,,,,1,0,1
687933851,00237M00:01:54.862,0237 00:24:10,3.55,,,,289.05,,,,,,,,1,0,1
687933852,00237M00:01:55.835,0237 00:24:11,3.44,,,,289.05,,,,,,,,1,0,1
687933853,00237M00:01:56.808,0237 00:24:12,3.62,,,,289.05,,,,,,,,1,0,1
687933854,00237M00:01:57.782,0237 00:24:13,2.95,,,,289.05,,,,,,,,1,0,1
687933855,00237M00:01:58.755,0237 00:24:14,3.26,,,,289.05,,,,,,,,1,0,1
687933856,00237M00:01:59.728,0237 00:24:15,3.92,,,,289.05,,,,,,,,1,0,1
687933857,00237M00:02:00.702,0237 00:24:16,3.79,,,,289.05,,,,,,,,1,0,1
687933858,00237M00:02:01.675,0237 00:24:17,3.36,,,,289.05,,,,,,,,1,0,1
687933859,00237M00:02:02.648,0237 00:24:18,2.75,,,,289.05,,,,,,,,1,0,1
687933860,00237M00:02:03.621,0237 00:24:19,3.62,,,,289.05,,,,,,,,1,0,1
687933861,00237M00:02:04.595,0237 00:24:19,3.31,,,,289.05,,,,,,,,1,0,1
687933862,00237M00:02:05.568,0237 00:24:20,32.01,,,,129.07,,,,,,,,1,0,1
687933863,00237M00:02:06.541,0237 00:24:21,3.44,,,,289.05,,,,,,,,1,0,1
687933864,00237M00:02:07.514,0237 00:24:22,3.36,,,,289.05,,,,,,,,1,0,1
687933865,00237M00:02:08.488,0237 00:24:23,3.18,,,,289.05,,,,,,,,1,0,1
687933866,00237M00:02:09.461,0237 00:24:24,3.88,,,,289.05,,,,,,,,1,0,1
687933867,00237M00:02:10.434,0237 00:24:25,3.89,,,,289.05,,,,,,,,1,0,1
687933868,00237M00:02:11.407,0237 00:24:26,4.55,,,,289.05,,,,,,,,1,0,1
687933869,00237M00:02:12.381,0237 00:24:27,3.62,,,,289.05,,,,,,,,1,0,1
687933870,00237M00:02:13.354,0237 00:24:28,3.94,,,,289.05,,,,,,,,1,0,1
687933871,00237M00:02:14.327,0237 00:24:29,3.43,,,,289.05,,,,,,,,1,0,1
687933872,00237M00:02:15.300,0237 00:24:30,3.62,,,,289.05,,,,,,,,1,0,1
687933873,00237M00:02:16.274,0237 00:24:31,3.85,,,,289.05,,,,,,,,1,0,1
687933874,00237M00:02:17.247,0237 00:24:32,3.25,,,,289.05,,,,,,,,1,0,1
687933875,00237M00:02:18.220,0237 00:24:33,3.79,,,,289.05,,,,,,,,1,0,1
687933876,00237M00:02:19.193,0237 00:24:34,3.42,,,,289.05,,,,,,,,1,0,1
687933877,00237M00:02:20.167,0237 00:24:35,2.87,,,,289.05,,,,,,,,1,0,1
687933878,00237M00:02:21.140,0237 00:24:36,3.42,,,,289.05,,,,,,,,1,0,1
687933879,00237M00:02:22.113,0237 00:24:37,3.05,,,,289.05,,,,,,,,1,0,1
687933880,00237M00:02:23.086,0237 00:24:38,3.17,,,,289.05,,,,,,,,1,0,1
687933881,00237M00:02:24.060,0237 00:24:39,3.30,,,,289.05,,,,,,,,1,0,1
687933882,00237M00:02:25.033,0237 00:24:40,3.62,,,,289.05,,,,,,,,1,0,1
687933883,00237M00:02:26.006,0237 00:24:41,3.43,,,,289.05,,,,,,,,1,0,1
687933884,00237M00:02:26.979,0237 00:24:42,3.31,,,,289.05,,,,,,,,1,0,1
687933885,00237M00:02:27.953,0237 00:24:43,3.43,,,,289.05,,,,,,,,1,0,1
687933886,00237M00:02:28.926,0237 00:24:44,3.61,,,,289.05,,,,,,,,1,0,1
687933887,00237M00:02:29.899,0237 00:24:45,3.30,,,,289.05,,,,,,,,1,0,1
687933888,00237M00:02:30.872,0237 00:24:46,3.79,,,,289.05,,,,,,,,1,0,1
687933889,00237M00:02:31.846,0237 00:24:47,3.54,,,,289.05,,,,,,,,1,0,1
687933890,00237M00:02:32.819,0237 00:24:48,3.11,,,,289.05,,,,,,,,1,0,1
687933891,00237M00:02:33.792,0237 00:24:49,3.48,,,,289.05,,,,,,,,1,0,1
687933892,00237M00:02:34.765,0237 00:24:50,3.61,,,,289.05,,,,,,,,1,0,1
687933893,00237M00:02:35.739,0237 00:24:51,3.44,,,,289.05,,,,,,,,1,0,1
687933894,00237M00:02:36.712,0237 00:24:52,3.61,,,,289.05,,,,,,,,1,0,1
687933895,00237M00:02:37.685,0237 00:24:53,3.19,,,,289.05,,,,,,,,1,0,1
687933896,00237M00:02:38.658,0237 00:24:54,3.38,,,,289.05,,3.93,,,,279.01,,1,1,1
687933897,00237M00:02:39.632,0237 00:24:55,3.50,,,,289.05,,3.62,,,,284.03,,1,1,1
687933898,00237M00:02:40.605,0237 00:24:56,3.54,,,,289.05,,3.84,,,,279.01,,1,1,1
687933899,00237M00:02:41.578,0237 00:24:56,4.40,,,,289.05,,4.16,,,,284.03,,1,1,1
687933900,00237M00:02:42.551,0237 00:24:57,4.47,,,,289.05,,5.38,,,,273.98,,1,1,1
687933901,00237M00:02:43.525,0237 00:24:58,4.86,,,,289.05,,5.53,,,,273.98,,1,1,1
687933902,00237M00:02:44.498,0237 00:24:59,4.42,,,,289.05,,5.14,,,,273.98,,1,1,1
687933903,00237M00:02:45.471,0237 00:25:00,4.47,,,,289.05,,5.08,,,,279.01,,1,1,1
687933904,00237M00:02:46.444,0237 00:25:01,3.79,,,,289.05,,3.79,,,,289.05,,1,1,1
687933905,00237M00:02:47.418,0237 00:25:02,2.92,,,,289.05,,3.34,,,,273.98,,1,1,1
687933906,00237M00:02:48.391,0237 00:25:03,3.42,,,,289.05,,3.35,,,,279.01,,1,1,1
687933907,00237M00:02:49.364,0237 00:25:04,3.55,,,,289.05,,4.64,,,,273.98,,1,1,1
687933908,00237M00:02:50.337,0237 00:25:05,3.61,,,,289.05,,3.73,,,,284.03,,1,1,1
