SCLK,LMST,LTST,BOOM1_HORIZONTAL_WIND_SPEED,BOOM1_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM1_VERTICAL_WIND_SPEED,BOOM1_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM1_WIND_DIRECTION,BOOM1_WIND_DIRECTION_UNCERTAINTY,BOOM2_HORIZONTAL_WIND_SPEED,BOOM2_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM2_VERTICAL_WIND_SPEED,BOOM2_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM2_WIND_DIRECTION,BOOM2_WIND_DIRECTION_UNCERTAINTY,BOOM1_ALG_STATE_STABLE,BOOM2_ALG_STATE_STABLE,ROVER_STILL
689572464,00255M11:01:38.192,0255 11:26:29,3.49,,,,86.13,,,,,,,,1,0,1
689572465,00255M11:01:39.165,0255 11:26:30,4.02,,,,81.13,,,,,,,,1,0,1
689572466,00255M11:01:40.139,0255 11:26:31,3.01,,,,91.14,,,,,,,,1,0,1
689572467,00255M11:01:41.112,0255 11:26:32,3.60,,,,96.15,,,,,,,,1,0,1
689572468,00255M11:01:42.085,0255 11:26:33,3.10,,,,101.17,,,,,,,,1,0,1
689572469,00255M11:01:43.058,0255 11:26:34,3.28,,,,91.14,,,,,,,,1,0,1
689572470,00255M11:01:44.032,0255 11:26:35,3.57,,,,96.15,,,,,,,,1,0,1
689572471,00255M11:01:45.005,0255 11:26:35,3.76,,,,91.14,,4.85,,,,96.15,,1,1,1
689572472,00255M11:01:45.978,0255 11:26:36,4.64,,,,81.13,,6.71,,,,86.13,,1,1,1
689572473,00255M11:01:46.951,0255 11:26:37,5.22,,,,76.13,,6.68,,,,81.13,,1,1,1
689572474,00255M11:01:47.925,0255 11:26:38,4.41,,,,71.13,,4.96,,,,81.13,,1,1,1
689572475,00255M11:01:48.898,0255 11:26:39,4.01,,,,81.13,,4.40,,,,91.14,,1,1,1
689572476,00255M11:01:49.871,0255 11:26:40,3.69,,,,86.13,,4.52,,,,96.15,,1,1,1
689572477,00255M11:01:50.844,0255 11:26:41,3.42,,,,96.15,,4.66,,,,96.15,,1,1,1
689572478,00255M11:01:51.818,0255 11:26:42,3.44,,,,101.17,,4.67,,,,101.17,,1,1,1
