SCLK,LMST,LTST,BOOM1_HORIZONTAL_WIND_SPEED,BOOM1_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM1_VERTICAL_WIND_SPEED,BOOM1_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM1_WIND_DIRECTION,BOOM1_WIND_DIRECTION_UNCERTAINTY,BOOM2_HORIZONTAL_WIND_SPEED,BOOM2_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM2_VERTICAL_WIND_SPEED,BOOM2_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM2_WIND_DIRECTION,BOOM2_WIND_DIRECTION_UNCERTAINTY,BOOM1_ALG_STATE_STABLE,BOOM2_ALG_STATE_STABLE,ROVER_STILL
689709324,00257M00:01:37.457,0257 00:26:41,3.83,,,,331.45,,,,,,,,1,0,1
689709325,00257M00:01:38.430,0257 00:26:42,3.77,,,,331.45,,,,,,,,1,0,1
689709326,00257M00:01:39.403,0257 00:26:43,4.71,,,,331.45,,,,,,,,1,0,1
689709327,00257M00:01:40.377,0257 00:26:44,32.73,,,,171.49,,,,,,,,1,0,1
689709328,00257M00:01:41.350,0257 00:26:45,4.90,,,,331.45,,,,,,,,1,0,1
689709329,00257M00:01:42.323,0257 00:26:46,32.63,,,,171.49,,,,,,,,1,0,1
689709330,00257M00:01:43.296,0257 00:26:47,3.97,,,,331.45,,,,,,,,1,0,1
689709331,00257M00:01:44.270,0257 00:26:48,3.27,,,,331.45,,,,,,,,1,0,1
689709332,00257M00:01:45.243,0257 00:26:49,3.95,,,,331.45,,,,,,,,1,0,1
689709333,00257M00:01:46.216,0257 00:26:50,3.58,,,,331.45,,,,,,,,1,0,1
689709334,00257M00:01:47.189,0257 00:26:51,4.58,,,,331.45,,,,,,,,1,0,1
689709335,00257M00:01:48.163,0257 00:26:52,32.63,,,,171.49,,,,,,,,1,0,1
689709336,00257M00:01:49.136,0257 00:26:53,32.73,,,,171.49,,,,,,,,1,0,1
689709337,00257M00:01:50.109,0257 00:26:54,3.96,,,,331.45,,,,,,,,1,0,1
689709338,00257M00:01:51.082,0257 00:26:55,32.69,,,,171.49,,,,,,,,1,0,1
689709339,00257M00:01:52.056,0257 00:26:56,3.08,,,,331.45,,,,,,,,1,0,1
689709340,00257M00:01:53.029,0257 00:26:57,3.33,,,,331.45,,,,,,,,1,0,1
689709341,00257M00:01:54.002,0257 00:26:58,4.02,,,,331.45,,,,,,,,1,0,1
689709342,00257M00:01:54.975,0257 00:26:59,3.45,,,,331.45,,,,,,,,1,0,1
689709343,00257M00:01:55.949,0257 00:27:00,3.39,,,,331.45,,,,,,,,1,0,1
689709344,00257M00:01:56.922,0257 00:27:01,5.33,,,,331.45,,,,,,,,1,0,1
689709345,00257M00:01:57.895,0257 00:27:02,5.66,,,,331.45,,,,,,,,1,0,1
689709346,00257M00:01:58.868,0257 00:27:03,5.61,,,,331.45,,,,,,,,1,0,1
689709347,00257M00:01:59.842,0257 00:27:04,32.75,,,,171.49,,,,,,,,1,0,1
689709348,00257M00:02:00.815,0257 00:27:05,4.40,,,,331.45,,,,,,,,1,0,1
689709349,00257M00:02:01.788,0257 00:27:06,32.80,,,,171.49,,,,,,,,1,0,1
689709350,00257M00:02:02.761,0257 00:27:07,3.90,,,,331.45,,,,,,,,1,0,1
689709351,00257M00:02:03.735,0257 00:27:08,4.03,,,,331.45,,,,,,,,1,0,1
689709352,00257M00:02:04.708,0257 00:27:09,5.42,,,,331.45,,,,,,,,1,0,1
689709353,00257M00:02:05.681,0257 00:27:10,5.92,,,,331.45,,,,,,,,1,0,1
689709354,00257M00:02:06.654,0257 00:27:11,6.20,,,,331.45,,,,,,,,1,0,1
689709355,00257M00:02:07.628,0257 00:27:12,5.18,,,,331.45,,,,,,,,1,0,1
689709356,00257M00:02:08.601,0257 00:27:13,3.28,,,,331.45,,,,,,,,1,0,1
689709357,00257M00:02:09.574,0257 00:27:14,32.80,,,,171.49,,,,,,,,1,0,1
689709358,00257M00:02:10.547,0257 00:27:15,2.89,,,,331.45,,,,,,,,1,0,1
689709359,00257M00:02:11.521,0257 00:27:16,5.22,,,,331.45,,,,,,,,1,0,1
689709360,00257M00:02:12.494,0257 00:27:16,5.10,,,,331.45,,,,,,,,1,0,1
689709361,00257M00:02:13.467,0257 00:27:17,32.72,,,,171.49,,,,,,,,1,0,1
689709362,00257M00:02:14.440,0257 00:27:18,3.70,,,,331.45,,,,,,,,1,0,1
689709363,00257M00:02:15.414,0257 00:27:19,3.51,,,,331.45,,,,,,,,1,0,1
689709364,00257M00:02:16.387,0257 00:27:20,3.51,,,,331.45,,,,,,,,1,0,1
689709365,00257M00:02:17.360,0257 00:27:21,3.08,,,,331.45,,,,,,,,1,0,1
689709366,00257M00:02:18.333,0257 00:27:22,3.90,,,,331.45,,,,,,,,1,0,1
689709367,00257M00:02:19.307,0257 00:27:23,3.71,,,,331.45,,,,,,,,1,0,1
689709368,00257M00:02:20.280,0257 00:27:24,3.78,,,,331.45,,,,,,,,1,0,1
689709369,00257M00:02:21.253,0257 00:27:25,4.97,,,,331.45,,,,,,,,1,0,1
689709370,00257M00:02:22.226,0257 00:27:26,32.70,,,,171.49,,,,,,,,1,0,1
689709371,00257M00:02:23.200,0257 00:27:27,3.52,,,,331.45,,,,,,,,1,0,1
689709372,00257M00:02:24.173,0257 00:27:28,3.46,,,,331.45,,,,,,,,1,0,1
689709373,00257M00:02:25.146,0257 00:27:29,3.70,,,,331.45,,,,,,,,1,0,1
689709374,00257M00:02:26.119,0257 00:27:30,3.76,,,,331.45,,,,,,,,1,0,1
689709375,00257M00:02:27.093,0257 00:27:31,3.27,,,,331.45,,,,,,,,1,0,1
689709376,00257M00:02:28.066,0257 00:27:32,3.46,,,,331.45,,,,,,,,1,0,1
689709377,00257M00:02:29.039,0257 00:27:33,4.96,,,,331.45,,,,,,,,1,0,1
689709378,00257M00:02:30.012,0257 00:27:34,5.09,,,,331.45,,,,,,,,1,0,1
689709379,00257M00:02:30.986,0257 00:27:35,5.61,,,,331.45,,,,,,,,1,0,1
689709380,00257M00:02:31.959,0257 00:27:36,5.04,,,,331.45,,,,,,,,1,0,1
689709381,00257M00:02:32.932,0257 00:27:37,32.73,,,,171.49,,,,,,,,1,0,1
689709382,00257M00:02:33.905,0257 00:27:38,5.34,,,,331.45,,,,,,,,1,0,1
689709383,00257M00:02:34.879,0257 00:27:39,5.35,,,,331.45,,,,,,,,1,0,1
689709384,00257M00:02:35.852,0257 00:27:40,5.27,,,,331.45,,,,,,,,1,0,1
689709385,00257M00:02:36.825,0257 00:27:41,3.83,,,,331.45,,,,,,,,1,0,1
689709386,00257M00:02:37.798,0257 00:27:42,3.89,,,,331.45,,,,,,,,1,0,1
689709387,00257M00:02:38.772,0257 00:27:43,3.95,,,,331.45,,5.02,,,,316.37,,1,1,1
689709388,00257M00:02:39.745,0257 00:27:44,3.45,,,,331.45,,3.57,,,,306.31,,1,1,1
689709389,00257M00:02:40.718,0257 00:27:45,3.45,,,,331.45,,3.97,,,,306.31,,1,1,1
689709390,00257M00:02:41.691,0257 00:27:46,3.07,,,,331.45,,5.45,,,,311.34,,1,1,1
689709391,00257M00:02:42.665,0257 00:27:47,3.45,,,,331.45,,5.07,,,,311.34,,1,1,1
689709392,00257M00:02:43.638,0257 00:27:48,3.07,,,,331.45,,3.25,,,,301.28,,1,1,1
689709393,00257M00:02:44.611,0257 00:27:49,3.19,,,,331.45,,5.12,,,,311.34,,1,1,1
689709394,00257M00:02:45.584,0257 00:27:50,3.89,,,,331.45,,4.88,,,,316.37,,1,1,1
689709395,00257M00:02:46.558,0257 00:27:51,4.82,,,,331.45,,5.50,,,,316.37,,1,1,1
689709396,00257M00:02:47.531,0257 00:27:52,4.85,,,,331.45,,5.55,,,,316.37,,1,1,1
689709397,00257M00:02:48.504,0257 00:27:52,5.64,,,,331.45,,5.95,,,,316.37,,1,1,1
689709398,00257M00:02:49.477,0257 00:27:53,4.69,,,,331.45,,5.50,,,,311.34,,1,1,1
689709399,00257M00:02:50.451,0257 00:27:54,3.65,,,,331.45,,3.77,,,,311.34,,1,1,1
689709400,00257M00:02:51.424,0257 00:27:55,3.46,,,,331.45,,5.02,,,,311.34,,1,1,1
689709401,00257M00:02:52.397,0257 00:27:56,5.65,,,,331.45,,5.83,,,,316.37,,1,1,1
689709402,00257M00:02:53.370,0257 00:27:57,5.26,,,,331.45,,5.69,,,,316.37,,1,1,1
689709403,00257M00:02:54.344,0257 00:27:58,5.51,,,,331.45,,5.75,,,,316.37,,1,1,1
689709404,00257M00:02:55.317,0257 00:27:59,5.07,,,,331.45,,5.63,,,,311.34,,1,1,1
689709405,00257M00:02:56.290,0257 00:28:00,3.96,,,,331.45,,5.71,,,,306.31,,1,1,1
689709406,00257M00:02:57.263,0257 00:28:01,3.78,,,,331.45,,3.65,,,,306.31,,1,1,1
689709407,00257M00:02:58.237,0257 00:28:02,3.78,,,,331.45,,5.53,,,,311.34,,1,1,1
689709408,00257M00:02:59.210,0257 00:28:03,4.04,,,,331.45,,5.73,,,,306.31,,1,1,1
689709409,00257M00:03:00.183,0257 00:28:04,4.60,,,,331.45,,5.67,,,,311.34,,1,1,1
689709410,00257M00:03:01.156,0257 00:28:05,5.04,,,,331.45,,5.79,,,,311.34,,1,1,1
689709411,00257M00:03:02.130,0257 00:28:06,4.40,,,,331.45,,5.46,,,,316.37,,1,1,1
689709412,00257M00:03:03.103,0257 00:28:07,3.58,,,,331.45,,5.39,,,,311.34,,1,1,1
689709413,00257M00:03:04.076,0257 00:28:08,4.83,,,,331.45,,5.07,,,,316.37,,1,1,1
689709414,00257M00:03:05.049,0257 00:28:09,4.70,,,,331.45,,5.40,,,,311.34,,1,1,1
689709415,00257M00:03:06.023,0257 00:28:10,4.89,,,,331.45,,5.51,,,,316.37,,1,1,1
689709416,00257M00:03:06.996,0257 00:28:11,4.75,,,,331.45,,5.63,,,,316.37,,1,1,1
689709417,00257M00:03:07.969,0257 00:28:12,3.83,,,,331.45,,5.70,,,,311.34,,1,1,1
689709418,00257M00:03:08.942,0257 00:28:13,5.13,,,,331.45,,5.68,,,,316.37,,1,1,1
689709419,00257M00:03:09.916,0257 00:28:14,5.16,,,,331.45,,6.03,,,,311.34,,1,1,1
689709420,00257M00:03:10.889,0257 00:28:15,5.48,,,,331.45,,5.98,,,,316.37,,1,1,1
689709421,00257M00:03:11.862,0257 00:28:16,5.53,,,,331.45,,5.78,,,,316.37,,1,1,1
689709422,00257M00:03:12.835,0257 00:28:17,4.78,,,,331.45,,5.41,,,,316.37,,1,1,1
689709423,00257M00:03:13.809,0257 00:28:18,6.55,,,,331.45,,6.66,,,,316.37,,1,1,1
689709424,00257M00:03:14.782,0257 00:28:19,6.66,,,,331.45,,6.78,,,,316.37,,1,1,1
689709425,00257M00:03:15.755,0257 00:28:20,6.03,,,,331.45,,6.41,,,,316.37,,1,1,1
689709426,00257M00:03:16.728,0257 00:28:21,5.34,,,,331.45,,5.77,,,,316.37,,1,1,1
689709427,00257M00:03:17.702,0257 00:28:22,4.71,,,,331.45,,5.71,,,,311.34,,1,1,1
689709428,00257M00:03:18.675,0257 00:28:23,3.51,,,,331.45,,5.70,,,,306.31,,1,1,1
689709429,00257M00:03:19.648,0257 00:28:24,3.27,,,,331.45,,5.71,,,,306.31,,1,1,1
689709430,00257M00:03:20.621,0257 00:28:25,5.03,,,,331.45,,5.84,,,,311.34,,1,1,1
689709431,00257M00:03:21.595,0257 00:28:26,5.15,,,,331.45,,6.02,,,,311.34,,1,1,1
689709432,00257M00:03:22.568,0257 00:28:27,5.02,,,,331.45,,5.71,,,,316.37,,1,1,1
689709433,00257M00:03:23.541,0257 00:28:28,4.83,,,,331.45,,5.76,,,,316.37,,1,1,1
689709434,00257M00:03:24.514,0257 00:28:29,5.66,,,,331.45,,6.72,,,,311.34,,1,1,1
689709435,00257M00:03:25.488,0257 00:28:29,6.49,,,,331.45,,7.43,,,,311.34,,1,1,1
689709436,00257M00:03:26.461,0257 00:28:30,5.67,,,,331.45,,6.67,,,,311.34,,1,1,1
689709437,00257M00:03:27.434,0257 00:28:31,4.99,,,,331.45,,5.99,,,,311.34,,1,1,1
689709438,00257M00:03:28.408,0257 00:28:32,6.10,,,,331.45,,7.16,,,,311.34,,1,1,1
689709439,00257M00:03:29.381,0257 00:28:33,5.71,,,,331.45,,6.27,,,,311.34,,1,1,1
689709440,00257M00:03:30.354,0257 00:28:34,5.21,,,,331.45,,5.75,,,,316.37,,1,1,1
689709441,00257M00:03:31.327,0257 00:28:35,5.14,,,,331.45,,5.83,,,,311.34,,1,1,1
689709442,00257M00:03:32.301,0257 00:28:36,5.39,,,,331.45,,5.76,,,,316.37,,1,1,1
