SCLK,LMST,LTST,BOOM1_HORIZONTAL_WIND_SPEED,BOOM1_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM1_VERTICAL_WIND_SPEED,BOOM1_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM1_WIND_DIRECTION,BOOM1_WIND_DIRECTION_UNCERTAINTY,BOOM2_HORIZONTAL_WIND_SPEED,BOOM2_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM2_VERTICAL_WIND_SPEED,BOOM2_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM2_WIND_DIRECTION,BOOM2_WIND_DIRECTION_UNCERTAINTY,BOOM1_ALG_STATE_STABLE,BOOM2_ALG_STATE_STABLE,ROVER_STILL
682074714,00171M00:01:38.236,0171 00:14:40,1.69,,,,276.47,,1.90,,,,291.36,,1,1,1
682074715,00171M00:01:39.209,0171 00:14:41,1.48,,,,271.49,,1.69,,,,291.36,,1,1,1
682074716,00171M00:01:40.183,0171 00:14:42,1.58,,,,266.50,,1.64,,,,291.36,,1,1,1
682074717,00171M00:01:41.156,0171 00:14:43,1.45,,,,256.50,,1.48,,,,291.36,,1,1,1
682074718,00171M00:01:42.129,0171 00:14:44,1.52,,,,261.51,,1.58,,,,291.36,,1,1,1
682074719,00171M00:01:43.102,0171 00:14:45,1.52,,,,261.51,,1.63,,,,291.36,,1,1,1
682074720,00171M00:01:44.076,0171 00:14:46,1.68,,,,261.51,,1.85,,,,291.36,,1,1,1
682074721,00171M00:01:45.049,0171 00:14:47,1.79,,,,261.51,,1.85,,,,291.36,,1,1,1
682074722,00171M00:01:46.022,0171 00:14:48,1.89,,,,261.51,,1.80,,,,291.36,,1,1,1
682074723,00171M00:01:46.995,0171 00:14:49,1.79,,,,261.51,,1.85,,,,291.36,,1,1,1
682074724,00171M00:01:47.969,0171 00:14:50,1.79,,,,256.50,,1.74,,,,291.36,,1,1,1
682074725,00171M00:01:48.942,0171 00:14:51,1.68,,,,256.50,,1.74,,,,291.36,,1,1,1
682074726,00171M00:01:49.915,0171 00:14:52,1.63,,,,256.50,,1.64,,,,291.36,,1,1,1
682074727,00171M00:01:50.888,0171 00:14:53,1.73,,,,251.49,,1.58,,,,291.36,,1,1,1
682074728,00171M00:01:51.862,0171 00:14:54,1.79,,,,261.51,,1.69,,,,291.36,,1,1,1
682074729,00171M00:01:52.835,0171 00:14:55,1.79,,,,261.51,,1.79,,,,291.36,,1,1,1
