SCLK,LMST,LTST,BOOM1_HORIZONTAL_WIND_SPEED,BOOM1_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM1_VERTICAL_WIND_SPEED,BOOM1_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM1_WIND_DIRECTION,BOOM1_WIND_DIRECTION_UNCERTAINTY,BOOM2_HORIZONTAL_WIND_SPEED,BOOM2_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM2_VERTICAL_WIND_SPEED,BOOM2_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM2_WIND_DIRECTION,BOOM2_WIND_DIRECTION_UNCERTAINTY,BOOM1_ALG_STATE_STABLE,BOOM2_ALG_STATE_STABLE,ROVER_STILL
692550110,00289M00:01:38.028,0289 00:31:39,2.22,,,,297.10,,,,,,,,0,0,1
692550111,00289M00:01:39.001,0289 00:31:40,2.34,,,,292.15,,,,,,,,0,0,1
692550112,00289M00:01:39.974,0289 00:31:41,2.28,,,,287.19,,,,,,,,0,0,1
692550113,00289M00:01:40.947,0289 00:31:42,2.09,,,,297.10,,,,,,,,0,0,1
692550114,00289M00:01:41.921,0289 00:31:43,1.90,,,,297.10,,,,,,,,0,0,1
692550115,00289M00:01:42.894,0289 00:31:44,3.06,,,,297.10,,,,,,,,0,0,1
692550116,00289M00:01:43.867,0289 00:31:45,2.68,,,,297.10,,,,,,,,0,0,1
692550117,00289M00:01:44.840,0289 00:31:46,2.81,,,,297.10,,,,,,,,0,0,1
692550118,00289M00:01:45.814,0289 00:31:47,2.88,,,,297.10,,,,,,,,0,0,1
692550119,00289M00:01:46.787,0289 00:31:48,2.10,,,,297.10,,,,,,,,0,0,1
692550120,00289M00:01:47.760,0289 00:31:49,2.35,,,,297.10,,,,,,,,0,0,1
692550121,00289M00:01:48.733,0289 00:31:50,2.36,,,,297.10,,,,,,,,0,0,1
692550122,00289M00:01:49.707,0289 00:31:51,2.35,,,,292.15,,,,,,,,0,0,1
692550123,00289M00:01:50.680,0289 00:31:52,2.16,,,,292.15,,,,,,,,0,0,1
692550124,00289M00:01:51.653,0289 00:31:53,2.10,,,,297.10,,,,,,,,0,0,1
692550125,00289M00:01:52.627,0289 00:31:54,2.10,,,,297.10,,,,,,,,0,0,1
692550126,00289M00:01:53.600,0289 00:31:55,1.90,,,,297.10,,,,,,,,0,0,1
692550127,00289M00:01:54.573,0289 00:31:56,2.09,,,,287.19,,,,,,,,0,0,1
692550128,00289M00:01:55.546,0289 00:31:57,2.08,,,,292.15,,,,,,,,0,0,1
692550129,00289M00:01:56.520,0289 00:31:58,1.95,,,,287.19,,,,,,,,0,0,1
692550130,00289M00:01:57.493,0289 00:31:59,1.95,,,,287.19,,,,,,,,0,0,1
692550131,00289M00:01:58.466,0289 00:32:00,1.50,,,,277.24,,,,,,,,0,0,1
692550132,00289M00:01:59.439,0289 00:32:01,1.76,,,,277.24,,,,,,,,0,0,1
692550133,00289M00:02:00.413,0289 00:32:02,1.76,,,,277.24,,,,,,,,0,0,1
692550134,00289M00:02:01.386,0289 00:32:03,2.02,,,,282.22,,,,,,,,0,0,1
692550135,00289M00:02:02.359,0289 00:32:04,2.08,,,,277.24,,,,,,,,0,0,1
692550136,00289M00:02:03.332,0289 00:32:05,2.29,,,,277.24,,,,,,,,0,0,1
692550137,00289M00:02:04.306,0289 00:32:06,1.85,,,,277.24,,,,,,,,0,0,1
692550138,00289M00:02:05.279,0289 00:32:07,1.84,,,,287.19,,,,,,,,0,0,1
692550139,00289M00:02:06.252,0289 00:32:08,1.52,,,,282.22,,,,,,,,0,0,1
692550140,00289M00:02:07.225,0289 00:32:09,1.70,,,,277.24,,,,,,,,0,0,1
692550141,00289M00:02:08.199,0289 00:32:10,1.44,,,,272.25,,,,,,,,0,0,1
692550142,00289M00:02:09.172,0289 00:32:11,1.63,,,,287.19,,,,,,,,0,0,1
692550143,00289M00:02:10.145,0289 00:32:11,1.65,,,,282.22,,,,,,,,0,0,1
692550144,00289M00:02:11.118,0289 00:32:12,1.88,,,,287.19,,,,,,,,0,0,1
692550145,00289M00:02:12.092,0289 00:32:13,2.20,,,,287.19,,,,,,,,0,0,1
692550146,00289M00:02:13.065,0289 00:32:14,2.28,,,,297.10,,,,,,,,0,0,1
692550147,00289M00:02:14.038,0289 00:32:15,2.41,,,,297.10,,,,,,,,0,0,1
692550148,00289M00:02:15.011,0289 00:32:16,1.77,,,,292.15,,,,,,,,0,0,1
692550149,00289M00:02:15.985,0289 00:32:17,1.45,,,,287.19,,,,,,,,0,0,1
692550150,00289M00:02:16.958,0289 00:32:18,1.76,,,,292.15,,,,,,,,0,0,1
692550151,00289M00:02:17.931,0289 00:32:19,2.03,,,,297.10,,,,,,,,0,0,1
692550152,00289M00:02:18.904,0289 00:32:20,1.52,,,,292.15,,,,,,,,0,0,1
692550153,00289M00:02:19.878,0289 00:32:21,1.83,,,,292.15,,,,,,,,0,0,1
692550154,00289M00:02:20.851,0289 00:32:22,1.95,,,,292.15,,,,,,,,0,0,1
692550155,00289M00:02:21.824,0289 00:32:23,2.09,,,,297.10,,,,,,,,0,0,1
692550156,00289M00:02:22.797,0289 00:32:24,2.10,,,,297.10,,,,,,,,0,0,1
692550157,00289M00:02:23.771,0289 00:32:25,2.29,,,,297.10,,,,,,,,0,0,1
692550158,00289M00:02:24.744,0289 00:32:26,2.15,,,,297.10,,,,,,,,0,0,1
692550159,00289M00:02:25.717,0289 00:32:27,2.36,,,,297.10,,,,,,,,0,0,1
692550160,00289M00:02:26.690,0289 00:32:28,2.43,,,,297.10,,,,,,,,0,0,1
692550161,00289M00:02:27.664,0289 00:32:29,1.59,,,,292.15,,,,,,,,0,0,1
692550162,00289M00:02:28.637,0289 00:32:30,1.65,,,,297.10,,,,,,,,0,0,1
692550163,00289M00:02:29.610,0289 00:32:31,2.15,,,,297.10,,,,,,,,0,0,1
692550164,00289M00:02:30.583,0289 00:32:32,1.96,,,,292.15,,,,,,,,0,0,1
692550165,00289M00:02:31.557,0289 00:32:33,1.55,,,,292.15,,,,,,,,0,0,1
692550166,00289M00:02:32.530,0289 00:32:34,2.08,,,,287.19,,,,,,,,0,0,1
692550167,00289M00:02:33.503,0289 00:32:35,2.34,,,,292.15,,,,,,,,0,0,1
692550168,00289M00:02:34.476,0289 00:32:36,2.41,,,,287.19,,,,,,,,0,0,1
692550169,00289M00:02:35.450,0289 00:32:37,1.78,,,,287.19,,,,,,,,0,0,1
692550170,00289M00:02:36.423,0289 00:32:38,2.15,,,,292.15,,,,,,,,0,0,1
692550171,00289M00:02:37.396,0289 00:32:39,2.08,,,,287.19,,,,,,,,0,0,1
692550172,00289M00:02:38.369,0289 00:32:40,1.70,,,,282.22,,,,,,,,0,0,1
692550173,00289M00:02:39.343,0289 00:32:41,2.54,,,,292.15,,,,,,,,0,0,1
692550174,00289M00:02:40.316,0289 00:32:42,2.80,,,,302.05,,,,,,,,0,0,1
692550175,00289M00:02:41.289,0289 00:32:43,2.81,,,,306.99,,,,,,,,0,0,1
692550176,00289M00:02:42.262,0289 00:32:44,2.63,,,,297.10,,,,,,,,0,0,1
