SCLK,LMST,LTST,BOOM1_HORIZONTAL_WIND_SPEED,BOOM1_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM1_VERTICAL_WIND_SPEED,BOOM1_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM1_WIND_DIRECTION,BOOM1_WIND_DIRECTION_UNCERTAINTY,BOOM2_HORIZONTAL_WIND_SPEED,BOOM2_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM2_VERTICAL_WIND_SPEED,BOOM2_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM2_WIND_DIRECTION,BOOM2_WIND_DIRECTION_UNCERTAINTY,BOOM1_ALG_STATE_STABLE,BOOM2_ALG_STATE_STABLE,ROVER_STILL
673656294,00076M04:07:34.391,0076 03:56:41,0.91,,,,267.14,,0.86,,,,227.13,,1,1,1
673656294.5,00076M04:07:34.878,0076 03:56:41,1.15,,,,267.14,,1.01,,,,227.13,,1,1,1
673656295,00076M04:07:35.364,0076 03:56:42,1.01,,,,267.14,,1.06,,,,227.13,,1,1,1
673656295.5,00076M04:07:35.851,0076 03:56:42,1.06,,,,267.14,,0.96,,,,222.14,,1,1,1
673656296,00076M04:07:36.337,0076 03:56:43,1.20,,,,262.13,,0.87,,,,222.14,,1,1,1
673656296.5,00076M04:07:36.824,0076 03:56:43,1.07,,,,262.13,,0.96,,,,222.14,,1,1,1
673656297,00076M04:07:37.311,0076 03:56:44,1.20,,,,262.13,,0.96,,,,222.14,,1,1,1
673656297.5,00076M04:07:37.797,0076 03:56:44,1.20,,,,262.13,,1.03,,,,227.13,,1,1,1
673656298,00076M04:07:38.284,0076 03:56:45,1.20,,,,262.13,,0.91,,,,222.14,,1,1,1
673656298.5,00076M04:07:38.771,0076 03:56:45,1.06,,,,262.13,,0.87,,,,222.14,,1,1,1
673656299,00076M04:07:39.257,0076 03:56:46,1.07,,,,257.13,,0.96,,,,222.14,,1,1,1
