SCLK,LMST,LTST,BOOM1_HORIZONTAL_WIND_SPEED,BOOM1_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM1_VERTICAL_WIND_SPEED,BOOM1_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM1_WIND_DIRECTION,BOOM1_WIND_DIRECTION_UNCERTAINTY,BOOM2_HORIZONTAL_WIND_SPEED,BOOM2_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM2_VERTICAL_WIND_SPEED,BOOM2_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM2_WIND_DIRECTION,BOOM2_WIND_DIRECTION_UNCERTAINTY,BOOM1_ALG_STATE_STABLE,BOOM2_ALG_STATE_STABLE,ROVER_STILL
692727659,00291M00:01:37.942,0291 00:31:59,2.11,,,,292.14,,,,,,,,0,0,1
692727660,00291M00:01:38.915,0291 00:32:00,2.00,,,,292.14,,,,,,,,0,0,1
692727661,00291M00:01:39.888,0291 00:32:01,2.37,,,,297.09,,,,,,,,0,0,1
692727662,00291M00:01:40.862,0291 00:32:02,2.24,,,,297.09,,,,,,,,0,0,1
692727663,00291M00:01:41.835,0291 00:32:03,2.05,,,,292.14,,,,,,,,0,0,1
692727664,00291M00:01:42.808,0291 00:32:04,2.30,,,,297.09,,,,,,,,0,0,1
692727665,00291M00:01:43.781,0291 00:32:04,2.50,,,,292.14,,,,,,,,0,0,1
692727666,00291M00:01:44.755,0291 00:32:05,1.72,,,,277.22,,,,,,,,0,0,1
692727667,00291M00:01:45.728,0291 00:32:06,1.59,,,,277.22,,,,,,,,0,0,1
692727668,00291M00:01:46.701,0291 00:32:07,1.52,,,,262.22,,,,,,,,0,0,1
692727669,00291M00:01:47.674,0291 00:32:08,1.91,,,,292.14,,,,,,,,0,0,1
692727670,00291M00:01:48.648,0291 00:32:09,1.59,,,,287.17,,,,,,,,0,0,1
692727671,00291M00:01:49.621,0291 00:32:10,1.52,,,,287.17,,,,,,,,0,0,1
692727672,00291M00:01:50.594,0291 00:32:11,1.53,,,,297.09,,,,,,,,0,0,1
692727673,00291M00:01:51.567,0291 00:32:12,1.65,,,,297.09,,,,,,,,0,0,1
692727674,00291M00:01:52.541,0291 00:32:13,1.40,,,,282.20,,,,,,,,0,0,1
692727675,00291M00:01:53.514,0291 00:32:14,1.58,,,,282.20,,,,,,,,0,0,1
692727676,00291M00:01:54.487,0291 00:32:15,2.04,,,,297.09,,,,,,,,0,0,1
692727677,00291M00:01:55.460,0291 00:32:16,1.93,,,,297.09,,,,,,,,0,0,1
692727678,00291M00:01:56.434,0291 00:32:17,1.48,,,,282.20,,,,,,,,0,0,1
692727679,00291M00:01:57.407,0291 00:32:18,1.78,,,,287.17,,,,,,,,0,0,1
692727680,00291M00:01:58.380,0291 00:32:19,1.90,,,,282.20,,,,,,,,0,0,1
692727681,00291M00:01:59.353,0291 00:32:20,1.84,,,,282.20,,,,,,,,0,0,1
692727682,00291M00:02:00.327,0291 00:32:21,2.03,,,,287.17,,,,,,,,0,0,1
692727683,00291M00:02:01.300,0291 00:32:22,2.23,,,,282.20,,,,,,,,0,0,1
692727684,00291M00:02:02.273,0291 00:32:23,2.17,,,,277.22,,,,,,,,0,0,1
692727685,00291M00:02:03.246,0291 00:32:24,2.04,,,,282.20,,,,,,,,0,0,1
692727686,00291M00:02:04.220,0291 00:32:25,2.69,,,,297.09,,,,,,,,0,0,1
692727687,00291M00:02:05.193,0291 00:32:26,2.89,,,,297.09,,,,,,,,0,0,1
692727688,00291M00:02:06.166,0291 00:32:27,2.82,,,,297.09,,,,,,,,0,0,1
692727689,00291M00:02:07.139,0291 00:32:28,2.30,,,,287.17,,,,,,,,0,0,1
692727690,00291M00:02:08.113,0291 00:32:29,2.24,,,,292.14,,,,,,,,0,0,1
