SCLK,LMST,LTST,BOOM1_HORIZONTAL_WIND_SPEED,BOOM1_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM1_VERTICAL_WIND_SPEED,BOOM1_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM1_WIND_DIRECTION,BOOM1_WIND_DIRECTION_UNCERTAINTY,BOOM2_HORIZONTAL_WIND_SPEED,BOOM2_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM2_VERTICAL_WIND_SPEED,BOOM2_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM2_WIND_DIRECTION,BOOM2_WIND_DIRECTION_UNCERTAINTY,BOOM1_ALG_STATE_STABLE,BOOM2_ALG_STATE_STABLE,ROVER_STILL
687223537,00229M00:00:00.362,0229 00:21:11,2.96,,,,289.05,,3.02,,,,284.03,,1,1,1
687223538,00229M00:00:01.336,0229 00:21:12,3.40,,,,289.05,,3.28,,,,284.03,,1,1,1
687223539,00229M00:00:02.309,0229 00:21:13,3.17,,,,289.05,,3.08,,,,289.05,,1,1,1
687223540,00229M00:00:03.282,0229 00:21:14,2.92,,,,289.05,,3.12,,,,279.01,,1,1,1
687223541,00229M00:00:04.255,0229 00:21:15,3.16,,,,289.05,,3.52,,,,279.01,,1,1,1
687223542,00229M00:00:05.229,0229 00:21:16,3.30,,,,289.05,,3.23,,,,289.05,,1,1,1
687223543,00229M00:00:06.202,0229 00:21:17,3.22,,,,289.05,,3.16,,,,289.05,,1,1,1
687223544,00229M00:00:07.175,0229 00:21:18,3.47,,,,289.05,,3.23,,,,289.05,,1,1,1
687223545,00229M00:00:08.148,0229 00:21:18,3.04,,,,289.05,,3.04,,,,289.05,,1,1,1
687223546,00229M00:00:09.122,0229 00:21:19,3.10,,,,289.05,,3.10,,,,289.05,,1,1,1
687223547,00229M00:00:10.095,0229 00:21:20,2.98,,,,289.05,,3.00,,,,284.03,,1,1,1
687223548,00229M00:00:11.068,0229 00:21:21,2.92,,,,289.05,,3.00,,,,289.05,,1,1,1
687223549,00229M00:00:12.041,0229 00:21:22,2.55,,,,289.05,,2.61,,,,289.05,,1,1,1
687223550,00229M00:00:13.015,0229 00:21:23,2.48,,,,289.05,,2.61,,,,289.05,,1,1,1
687223551,00229M00:00:13.988,0229 00:21:24,2.78,,,,289.05,,2.78,,,,289.05,,1,1,1
687223552,00229M00:00:14.961,0229 00:21:25,2.24,,,,289.05,,2.84,,,,284.03,,1,1,1
687223553,00229M00:00:15.934,0229 00:21:26,2.79,,,,289.05,,3.03,,,,289.05,,1,1,1
687223554,00229M00:00:16.908,0229 00:21:27,3.21,,,,289.05,,3.27,,,,289.05,,1,1,1
687223555,00229M00:00:17.881,0229 00:21:28,3.09,,,,289.05,,3.09,,,,289.05,,1,1,1
687223556,00229M00:00:18.854,0229 00:21:29,3.03,,,,289.05,,3.03,,,,289.05,,1,1,1
687223557,00229M00:00:19.827,0229 00:21:30,2.61,,,,289.05,,2.71,,,,279.01,,1,1,1
687223558,00229M00:00:20.801,0229 00:21:31,2.91,,,,289.05,,2.79,,,,289.05,,1,1,1
687223559,00229M00:00:21.774,0229 00:21:32,3.28,,,,289.05,,3.10,,,,289.05,,1,1,1
687223560,00229M00:00:22.747,0229 00:21:33,3.04,,,,289.05,,3.04,,,,289.05,,1,1,1
687223561,00229M00:00:23.720,0229 00:21:34,3.28,,,,289.05,,3.16,,,,289.05,,1,1,1
687223562,00229M00:00:24.694,0229 00:21:35,3.46,,,,289.05,,3.46,,,,284.03,,1,1,1
687223563,00229M00:00:25.667,0229 00:21:36,3.22,,,,289.05,,3.47,,,,284.03,,1,1,1
687223564,00229M00:00:26.640,0229 00:21:37,3.47,,,,289.05,,3.23,,,,289.05,,1,1,1
687223565,00229M00:00:27.613,0229 00:21:38,3.34,,,,289.05,,3.16,,,,289.05,,1,1,1
687223566,00229M00:00:28.587,0229 00:21:39,3.10,,,,289.05,,3.16,,,,289.05,,1,1,1
687223567,00229M00:00:29.560,0229 00:21:40,2.91,,,,289.05,,2.97,,,,289.05,,1,1,1
687223568,00229M00:00:30.533,0229 00:21:41,2.91,,,,289.05,,3.06,,,,289.05,,1,1,1
687223569,00229M00:00:31.506,0229 00:21:42,3.58,,,,289.05,,3.28,,,,289.05,,1,1,1
687223570,00229M00:00:32.480,0229 00:21:43,3.51,,,,289.05,,3.15,,,,289.05,,1,1,1
687223571,00229M00:00:33.453,0229 00:21:44,3.15,,,,289.05,,3.09,,,,289.05,,1,1,1
687223572,00229M00:00:34.426,0229 00:21:45,2.91,,,,289.05,,3.03,,,,289.05,,1,1,1
687223573,00229M00:00:35.399,0229 00:21:46,2.85,,,,289.05,,3.15,,,,284.03,,1,1,1
687223574,00229M00:00:36.373,0229 00:21:47,2.54,,,,289.05,,2.96,,,,284.03,,1,1,1
687223575,00229M00:00:37.346,0229 00:21:48,2.42,,,,289.05,,2.76,,,,279.01,,1,1,1
687223576,00229M00:00:38.319,0229 00:21:49,2.66,,,,289.05,,2.78,,,,284.03,,1,1,1
687223577,00229M00:00:39.292,0229 00:21:50,2.42,,,,289.05,,2.78,,,,284.03,,1,1,1
687223578,00229M00:00:40.266,0229 00:21:51,2.60,,,,289.05,,2.84,,,,284.03,,1,1,1
687223579,00229M00:00:41.239,0229 00:21:52,2.72,,,,289.05,,2.96,,,,284.03,,1,1,1
687223580,00229M00:00:42.212,0229 00:21:53,2.66,,,,289.05,,2.88,,,,284.03,,1,1,1
687223581,00229M00:00:43.185,0229 00:21:54,2.36,,,,289.05,,2.66,,,,289.05,,1,1,1
687223582,00229M00:00:44.159,0229 00:21:55,2.12,,,,289.05,,2.18,,,,284.03,,1,1,1
687223583,00229M00:00:45.132,0229 00:21:55,1.69,,,,289.05,,1.79,,,,279.01,,1,1,1
687223584,00229M00:00:46.105,0229 00:21:56,2.35,,,,289.05,,2.23,,,,289.05,,1,1,1
687223585,00229M00:00:47.078,0229 00:21:57,2.71,,,,289.05,,2.89,,,,289.05,,1,1,1
687223586,00229M00:00:48.052,0229 00:21:58,2.90,,,,289.05,,3.08,,,,289.05,,1,1,1
687223587,00229M00:00:49.025,0229 00:21:59,3.68,,,,289.05,,3.44,,,,284.03,,1,1,1
687223588,00229M00:00:49.998,0229 00:22:00,4.44,,,,289.05,,4.92,,,,279.01,,1,1,1
687223589,00229M00:00:50.971,0229 00:22:01,5.13,,,,289.05,,5.49,,,,279.01,,1,1,1
687223590,00229M00:00:51.945,0229 00:22:02,4.46,,,,289.05,,5.01,,,,273.98,,1,1,1
687223591,00229M00:00:52.918,0229 00:22:03,4.96,,,,289.05,,5.50,,,,273.98,,1,1,1
687223592,00229M00:00:53.891,0229 00:22:04,5.64,,,,289.05,,5.98,,,,273.98,,1,1,1
687223593,00229M00:00:54.864,0229 00:22:05,4.59,,,,289.05,,5.56,,,,273.98,,1,1,1
687223594,00229M00:00:55.838,0229 00:22:06,5.07,,,,289.05,,5.55,,,,273.98,,1,1,1
687223595,00229M00:00:56.811,0229 00:22:07,5.28,,,,289.05,,5.76,,,,273.98,,1,1,1
687223596,00229M00:00:57.784,0229 00:22:08,5.27,,,,289.05,,5.69,,,,273.98,,1,1,1
687223597,00229M00:00:58.757,0229 00:22:09,4.75,,,,289.05,,5.35,,,,273.98,,1,1,1
687223598,00229M00:00:59.731,0229 00:22:10,4.81,,,,289.05,,5.41,,,,273.98,,1,1,1
687223599,00229M00:01:00.704,0229 00:22:11,4.80,,,,289.05,,5.47,,,,273.98,,1,1,1
687223600,00229M00:01:01.677,0229 00:22:12,5.05,,,,289.05,,5.53,,,,273.98,,1,1,1
687223601,00229M00:01:02.650,0229 00:22:13,5.05,,,,289.05,,5.53,,,,273.98,,1,1,1
687223602,00229M00:01:03.624,0229 00:22:14,31.72,,,,129.07,,5.47,,,,273.98,,1,1,1
687223603,00229M00:01:04.597,0229 00:22:15,3.46,,,,289.05,,3.82,,,,273.98,,1,1,1
687223604,00229M00:01:05.570,0229 00:22:16,3.64,,,,289.05,,3.70,,,,279.01,,1,1,1
687223605,00229M00:01:06.543,0229 00:22:17,3.64,,,,289.05,,3.82,,,,279.01,,1,1,1
687223606,00229M00:01:07.517,0229 00:22:18,3.69,,,,289.05,,4.66,,,,273.98,,1,1,1
687223607,00229M00:01:08.490,0229 00:22:19,3.03,,,,289.05,,3.21,,,,279.01,,1,1,1
687223608,00229M00:01:09.463,0229 00:22:20,3.27,,,,289.05,,3.32,,,,279.01,,1,1,1
687223609,00229M00:01:10.436,0229 00:22:21,3.93,,,,289.05,,3.59,,,,289.05,,1,1,1
687223610,00229M00:01:11.410,0229 00:22:22,3.87,,,,289.05,,3.63,,,,284.03,,1,1,1
687223611,00229M00:01:12.383,0229 00:22:23,3.74,,,,289.05,,3.62,,,,279.01,,1,1,1
687223612,00229M00:01:13.356,0229 00:22:24,3.82,,,,289.05,,3.76,,,,284.03,,1,1,1
687223613,00229M00:01:14.329,0229 00:22:25,3.34,,,,289.05,,3.57,,,,268.95,,1,1,1
687223614,00229M00:01:15.303,0229 00:22:26,3.03,,,,289.05,,3.09,,,,263.91,,1,1,1
