SCLK,LMST,LTST,BOOM1_HORIZONTAL_WIND_SPEED,BOOM1_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM1_VERTICAL_WIND_SPEED,BOOM1_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM1_WIND_DIRECTION,BOOM1_WIND_DIRECTION_UNCERTAINTY,BOOM2_HORIZONTAL_WIND_SPEED,BOOM2_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM2_VERTICAL_WIND_SPEED,BOOM2_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM2_WIND_DIRECTION,BOOM2_WIND_DIRECTION_UNCERTAINTY,BOOM1_ALG_STATE_STABLE,BOOM2_ALG_STATE_STABLE,ROVER_STILL
683672655,00189M00:01:37.462,0189 00:17:25,1.79,,,,244.33,,,,,,,,1,0,1
683672656,00189M00:01:38.435,0189 00:17:26,1.85,,,,239.33,,,,,,,,1,0,1
683672657,00189M00:01:39.408,0189 00:17:27,1.96,,,,239.33,,,,,,,,1,0,1
683672658,00189M00:01:40.381,0189 00:17:28,2.18,,,,249.33,,,,,,,,1,0,1
683672659,00189M00:01:41.355,0189 00:17:29,1.85,,,,244.33,,,,,,,,1,0,1
683672660,00189M00:01:42.328,0189 00:17:30,1.79,,,,239.33,,,,,,,,1,0,1
683672661,00189M00:01:43.301,0189 00:17:31,2.01,,,,239.33,,,,,,,,1,0,1
683672662,00189M00:01:44.274,0189 00:17:32,1.90,,,,244.33,,,,,,,,1,0,1
683672663,00189M00:01:45.248,0189 00:17:33,2.12,,,,244.33,,,,,,,,1,0,1
683672664,00189M00:01:46.221,0189 00:17:34,2.23,,,,244.33,,,,,,,,1,0,1
683672665,00189M00:01:47.194,0189 00:17:34,2.29,,,,244.33,,,,,,,,1,0,1
683672666,00189M00:01:48.167,0189 00:17:35,2.40,,,,249.33,,,,,,,,1,0,1
683672667,00189M00:01:49.141,0189 00:17:36,2.18,,,,244.33,,,,,,,,1,0,1
