SCLK,LMST,LTST,BOOM1_HORIZONTAL_WIND_SPEED,BOOM1_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM1_VERTICAL_WIND_SPEED,BOOM1_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM1_WIND_DIRECTION,BOOM1_WIND_DIRECTION_UNCERTAINTY,BOOM2_HORIZONTAL_WIND_SPEED,BOOM2_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM2_VERTICAL_WIND_SPEED,BOOM2_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM2_WIND_DIRECTION,BOOM2_WIND_DIRECTION_UNCERTAINTY,BOOM1_ALG_STATE_STABLE,BOOM2_ALG_STATE_STABLE,ROVER_STILL
671995163,00057M11:02:35.373,0057 10:45:06,3.04,,,,281.23,,2.78,,,,261.23,,1,1,1
671995163.5,00057M11:02:35.860,0057 10:45:06,3.37,,,,276.23,,2.91,,,,261.23,,1,1,1
671995164,00057M11:02:36.347,0057 10:45:07,3.11,,,,281.23,,2.33,,,,261.23,,1,1,1
671995164.5,00057M11:02:36.833,0057 10:45:07,2.85,,,,286.23,,2.27,,,,276.23,,1,1,1
671995165,00057M11:02:37.320,0057 10:45:08,2.66,,,,286.23,,2.53,,,,276.23,,1,1,1
671995165.5,00057M11:02:37.806,0057 10:45:08,2.86,,,,286.23,,2.41,,,,286.23,,1,1,1
671995166,00057M11:02:38.293,0057 10:45:09,2.54,,,,286.23,,2.67,,,,286.23,,1,1,1
671995166.5,00057M11:02:38.780,0057 10:45:09,3.00,,,,286.23,,2.94,,,,281.23,,1,1,1
671995167,00057M11:02:39.266,0057 10:45:10,3.68,,,,281.23,,3.35,,,,276.23,,1,1,1
671995167.5,00057M11:02:39.753,0057 10:45:10,3.26,,,,286.23,,3.20,,,,276.23,,1,1,1
671995168,00057M11:02:40.240,0057 10:45:11,3.31,,,,281.23,,2.66,,,,266.23,,1,1,1
671995168.5,00057M11:02:40.726,0057 10:45:11,3.31,,,,286.23,,3.25,,,,276.23,,1,1,1
671995169,00057M11:02:41.213,0057 10:45:12,3.59,,,,281.23,,3.13,,,,266.23,,1,1,1
671995169.5,00057M11:02:41.699,0057 10:45:12,3.47,,,,286.23,,3.34,,,,276.23,,1,1,1
671995170,00057M11:02:42.186,0057 10:45:13,3.49,,,,286.23,,3.16,,,,286.23,,1,1,1
671995170.5,00057M11:02:42.673,0057 10:45:13,3.46,,,,286.23,,3.26,,,,286.23,,1,1,1
671995171,00057M11:02:43.159,0057 10:45:14,3.37,,,,286.23,,2.92,,,,281.23,,1,1,1
671995171.5,00057M11:02:43.646,0057 10:45:14,3.43,,,,286.23,,2.91,,,,276.23,,1,1,1
671995172,00057M11:02:44.133,0057 10:45:15,3.36,,,,286.23,,2.90,,,,276.23,,1,1,1
671995172.5,00057M11:02:44.619,0057 10:45:15,3.35,,,,286.23,,2.90,,,,276.23,,1,1,1
671995173,00057M11:02:45.106,0057 10:45:16,3.29,,,,286.23,,2.96,,,,281.23,,1,1,1
671995173.5,00057M11:02:45.592,0057 10:45:16,3.48,,,,286.23,,3.09,,,,281.23,,1,1,1
671995174,00057M11:02:46.079,0057 10:45:17,3.35,,,,286.23,,3.22,,,,281.23,,1,1,1
671995174.5,00057M11:02:46.566,0057 10:45:17,3.41,,,,286.23,,3.02,,,,276.23,,1,1,1
671995175,00057M11:02:47.052,0057 10:45:18,3.54,,,,286.23,,3.22,,,,276.23,,1,1,1
671995175.5,00057M11:02:47.539,0057 10:45:18,3.28,,,,286.23,,2.76,,,,276.23,,1,1,1
671995176,00057M11:02:48.026,0057 10:45:19,2.83,,,,286.23,,2.19,,,,286.23,,1,1,1
671995176.5,00057M11:02:48.512,0057 10:45:19,2.83,,,,286.23,,2.70,,,,286.23,,1,1,1
671995177,00057M11:02:48.999,0057 10:45:20,2.90,,,,286.23,,2.71,,,,281.23,,1,1,1
671995177.5,00057M11:02:49.485,0057 10:45:20,3.16,,,,286.23,,2.96,,,,281.23,,1,1,1
671995178,00057M11:02:49.972,0057 10:45:21,3.22,,,,286.23,,3.10,,,,281.23,,1,1,1
671995178.5,00057M11:02:50.459,0057 10:45:21,3.29,,,,286.23,,3.22,,,,281.23,,1,1,1
671995179,00057M11:02:50.945,0057 10:45:21,3.62,,,,286.23,,3.23,,,,281.23,,1,1,1
671995179.5,00057M11:02:51.432,0057 10:45:22,3.67,,,,286.23,,3.29,,,,281.23,,1,1,1
671995180,00057M11:02:51.919,0057 10:45:22,3.60,,,,286.23,,3.15,,,,276.23,,1,1,1
671995180.5,00057M11:02:52.405,0057 10:45:23,3.34,,,,286.23,,2.96,,,,266.23,,1,1,1
671995181,00057M11:02:52.892,0057 10:45:23,3.28,,,,286.23,,2.85,,,,276.23,,1,1,1
671995181.5,00057M11:02:53.378,0057 10:45:24,3.15,,,,286.23,,2.76,,,,281.23,,1,1,1
