SCLK,LMST,LTST,BOOM1_HORIZONTAL_WIND_SPEED,BOOM1_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM1_VERTICAL_WIND_SPEED,BOOM1_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM1_WIND_DIRECTION,BOOM1_WIND_DIRECTION_UNCERTAINTY,BOOM2_HORIZONTAL_WIND_SPEED,BOOM2_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM2_VERTICAL_WIND_SPEED,BOOM2_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM2_WIND_DIRECTION,BOOM2_WIND_DIRECTION_UNCERTAINTY,BOOM1_ALG_STATE_STABLE,BOOM2_ALG_STATE_STABLE,ROVER_STILL
683273170,00184M12:01:37.899,0184 12:16:46,2.70,,,,19.30,,3.14,,,,34.31,,1,1,1
683273171,00184M12:01:38.872,0184 12:16:47,2.65,,,,19.30,,2.72,,,,19.30,,1,1,1
683273172,00184M12:01:39.845,0184 12:16:48,2.15,,,,19.30,,4.00,,,,39.31,,1,1,1
683273173,00184M12:01:40.818,0184 12:16:49,3.52,,,,19.30,,4.12,,,,34.31,,1,1,1
683273174,00184M12:01:41.792,0184 12:16:50,3.03,,,,19.30,,5.46,,,,39.31,,1,1,1
683273175,00184M12:01:42.765,0184 12:16:51,2.92,,,,19.30,,3.54,,,,19.30,,1,1,1
683273176,00184M12:01:43.738,0184 12:16:52,3.87,,,,19.30,,4.02,,,,14.30,,1,1,1
683273177,00184M12:01:44.711,0184 12:16:53,4.38,,,,9.29,,4.16,,,,354.29,,1,1,1
683273178,00184M12:01:45.685,0184 12:16:54,4.02,,,,9.29,,3.73,,,,344.29,,1,1,1
683273179,00184M12:01:46.658,0184 12:16:55,3.75,,,,14.30,,3.60,,,,354.29,,1,1,1
683273180,00184M12:01:47.631,0184 12:16:56,4.07,,,,14.30,,3.82,,,,359.29,,1,1,1
683273181,00184M12:01:48.604,0184 12:16:57,4.28,,,,19.30,,3.91,,,,359.29,,1,1,1
683273182,00184M12:01:49.578,0184 12:16:58,4.08,,,,19.30,,3.79,,,,359.29,,1,1,1
683273183,00184M12:01:50.551,0184 12:16:59,4.07,,,,19.30,,3.90,,,,9.29,,1,1,1
683273184,00184M12:01:51.524,0184 12:17:00,3.64,,,,19.30,,3.56,,,,9.29,,1,1,1
683273185,00184M12:01:52.497,0184 12:17:00,3.64,,,,19.30,,3.49,,,,19.30,,1,1,1
683273186,00184M12:01:53.471,0184 12:17:01,3.43,,,,19.30,,4.16,,,,29.30,,1,1,1
683273187,00184M12:01:54.444,0184 12:17:02,2.69,,,,19.30,,2.69,,,,49.32,,1,1,1
683273188,00184M12:01:55.417,0184 12:17:03,2.12,,,,19.30,,2.71,,,,64.32,,1,1,1
683273189,00184M12:01:56.390,0184 12:17:04,1.33,,,,19.30,,2.36,,,,64.32,,1,1,1
683273190,00184M12:01:57.364,0184 12:17:05,1.70,,,,19.30,,2.21,,,,59.32,,1,1,1
683273191,00184M12:01:58.337,0184 12:17:06,1.26,,,,19.30,,2.08,,,,69.33,,1,1,1
683273192,00184M12:01:59.310,0184 12:17:07,1.34,,,,19.30,,1.49,,,,54.32,,1,1,1
683273193,00184M12:02:00.283,0184 12:17:08,1.64,,,,19.30,,1.72,,,,9.29,,1,1,1
683273194,00184M12:02:01.257,0184 12:17:09,2.39,,,,4.29,,2.25,,,,334.30,,1,1,1
683273195,00184M12:02:02.230,0184 12:17:10,2.49,,,,4.29,,2.57,,,,334.30,,1,1,1
683273196,00184M12:02:03.203,0184 12:17:11,2.13,,,,354.29,,2.89,,,,339.29,,1,1,1
683273197,00184M12:02:04.176,0184 12:17:12,2.60,,,,4.29,,2.93,,,,339.29,,1,1,1
683273198,00184M12:02:05.150,0184 12:17:13,2.83,,,,19.30,,2.78,,,,359.29,,1,1,1
683273199,00184M12:02:06.123,0184 12:17:14,2.51,,,,19.30,,2.81,,,,14.30,,1,1,1
683273200,00184M12:02:07.096,0184 12:17:15,2.35,,,,19.30,,3.11,,,,24.30,,1,1,1
683273201,00184M12:02:08.069,0184 12:17:16,2.71,,,,19.30,,3.69,,,,29.30,,1,1,1
683273202,00184M12:02:09.043,0184 12:17:17,2.68,,,,19.30,,4.55,,,,39.31,,1,1,1
683273203,00184M12:02:10.016,0184 12:17:18,2.82,,,,19.30,,2.97,,,,49.32,,1,1,1
683273204,00184M12:02:10.989,0184 12:17:19,2.63,,,,19.30,,4.14,,,,44.31,,1,1,1
683273205,00184M12:02:11.962,0184 12:17:20,3.41,,,,19.30,,3.71,,,,54.32,,1,1,1
683273206,00184M12:02:12.936,0184 12:17:21,3.24,,,,19.30,,3.61,,,,49.32,,1,1,1
683273207,00184M12:02:13.909,0184 12:17:22,2.94,,,,19.30,,3.79,,,,59.32,,1,1,1
683273208,00184M12:02:14.882,0184 12:17:23,3.84,,,,19.30,,4.80,,,,59.32,,1,1,1
683273209,00184M12:02:15.855,0184 12:17:24,3.65,,,,19.30,,4.82,,,,59.32,,1,1,1
683273210,00184M12:02:16.829,0184 12:17:25,3.71,,,,19.30,,4.59,,,,59.32,,1,1,1
683273211,00184M12:02:17.802,0184 12:17:26,3.93,,,,19.30,,4.65,,,,59.32,,1,1,1
683273212,00184M12:02:18.775,0184 12:17:27,3.84,,,,19.30,,3.91,,,,54.32,,1,1,1
683273213,00184M12:02:19.748,0184 12:17:28,2.90,,,,19.30,,3.71,,,,59.32,,1,1,1
683273214,00184M12:02:20.722,0184 12:17:29,3.45,,,,19.30,,4.12,,,,64.32,,1,1,1
683273215,00184M12:02:21.695,0184 12:17:30,3.25,,,,19.30,,3.77,,,,64.32,,1,1,1
683273216,00184M12:02:22.668,0184 12:17:31,1.56,,,,19.30,,4.46,,,,69.33,,1,1,1
683273217,00184M12:02:23.641,0184 12:17:32,1.51,,,,19.30,,5.43,,,,74.33,,1,1,1
683273218,00184M12:02:24.615,0184 12:17:33,0.53,,,,19.30,,6.75,,,,74.33,,1,1,1
683273219,00184M12:02:25.588,0184 12:17:34,1.64,,,,19.30,,6.78,,,,74.33,,1,1,1
683273220,00184M12:02:26.561,0184 12:17:35,4.37,,,,19.30,,7.77,,,,64.32,,1,1,1
683273221,00184M12:02:27.534,0184 12:17:36,1.03,,,,19.30,,6.97,,,,74.33,,1,1,1
683273222,00184M12:02:28.508,0184 12:17:36,0.88,,,,19.30,,6.30,,,,74.33,,1,1,1
683273223,00184M12:02:29.481,0184 12:17:37,0.52,,,,19.30,,5.89,,,,79.33,,1,1,1
683273224,00184M12:02:30.454,0184 12:17:38,1.39,,,,19.30,,6.31,,,,74.33,,1,1,1
683273225,00184M12:02:31.427,0184 12:17:39,2.71,,,,19.30,,4.18,,,,74.33,,1,1,1
683273226,00184M12:02:32.401,0184 12:17:40,3.43,,,,19.30,,4.02,,,,59.32,,1,1,1
683273227,00184M12:02:33.374,0184 12:17:41,4.00,,,,19.30,,3.78,,,,59.32,,1,1,1
683273228,00184M12:02:34.347,0184 12:17:42,2.99,,,,19.30,,3.28,,,,59.32,,1,1,1
683273229,00184M12:02:35.320,0184 12:17:43,3.06,,,,19.30,,2.99,,,,34.31,,1,1,1
683273230,00184M12:02:36.294,0184 12:17:44,3.06,,,,19.30,,3.21,,,,34.31,,1,1,1
683273231,00184M12:02:37.267,0184 12:17:45,2.86,,,,19.30,,2.51,,,,19.30,,1,1,1
683273232,00184M12:02:38.240,0184 12:17:46,2.34,,,,19.30,,2.34,,,,19.30,,1,1,1
683273233,00184M12:02:39.213,0184 12:17:47,2.35,,,,19.30,,2.13,,,,19.30,,1,1,1
683273234,00184M12:02:40.187,0184 12:17:48,2.28,,,,19.30,,2.87,,,,29.30,,1,1,1
683273235,00184M12:02:41.160,0184 12:17:49,1.77,,,,19.30,,2.29,,,,29.30,,1,1,1
683273236,00184M12:02:42.133,0184 12:17:50,1.92,,,,14.30,,1.92,,,,354.29,,1,1,1
