SCLK,LMST,LTST,BOOM1_HORIZONTAL_WIND_SPEED,BOOM1_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM1_VERTICAL_WIND_SPEED,BOOM1_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM1_WIND_DIRECTION,BOOM1_WIND_DIRECTION_UNCERTAINTY,BOOM2_HORIZONTAL_WIND_SPEED,BOOM2_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM2_VERTICAL_WIND_SPEED,BOOM2_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM2_WIND_DIRECTION,BOOM2_WIND_DIRECTION_UNCERTAINTY,BOOM1_ALG_STATE_STABLE,BOOM2_ALG_STATE_STABLE,ROVER_STILL
686513341,00221M00:00:00.706,0221 00:20:08,2.42,,,,289.05,,2.60,,,,289.05,,1,1,1
686513342,00221M00:00:01.680,0221 00:20:08,2.30,,,,289.05,,2.54,,,,289.05,,1,1,1
686513343,00221M00:00:02.653,0221 00:20:09,2.13,,,,289.05,,2.30,,,,289.05,,1,1,1
686513344,00221M00:00:03.626,0221 00:20:10,2.30,,,,289.05,,2.42,,,,289.05,,1,1,1
686513345,00221M00:00:04.599,0221 00:20:11,2.48,,,,289.05,,2.48,,,,289.05,,1,1,1
686513346,00221M00:00:05.573,0221 00:20:12,2.30,,,,289.05,,2.34,,,,289.05,,1,1,1
686513347,00221M00:00:06.546,0221 00:20:13,2.06,,,,289.05,,2.30,,,,294.07,,1,1,1
686513348,00221M00:00:07.519,0221 00:20:14,1.95,,,,289.05,,2.18,,,,289.05,,1,1,1
686513349,00221M00:00:08.492,0221 00:20:15,2.24,,,,289.05,,2.42,,,,289.05,,1,1,1
686513350,00221M00:00:09.466,0221 00:20:16,2.48,,,,289.05,,2.48,,,,289.05,,1,1,1
686513351,00221M00:00:10.439,0221 00:20:17,2.96,,,,289.05,,3.02,,,,289.05,,1,1,1
686513352,00221M00:00:11.412,0221 00:20:18,2.49,,,,289.05,,2.53,,,,289.05,,1,1,1
686513353,00221M00:00:12.385,0221 00:20:19,2.72,,,,289.05,,2.90,,,,289.05,,1,1,1
686513354,00221M00:00:13.359,0221 00:20:20,2.49,,,,289.05,,2.61,,,,289.05,,1,1,1
686513355,00221M00:00:14.332,0221 00:20:21,2.25,,,,289.05,,2.84,,,,279.01,,1,1,1
686513356,00221M00:00:15.305,0221 00:20:22,2.32,,,,289.05,,2.73,,,,279.01,,1,1,1
686513357,00221M00:00:16.278,0221 00:20:23,2.73,,,,289.05,,2.97,,,,289.05,,1,1,1
686513358,00221M00:00:17.252,0221 00:20:24,2.49,,,,289.05,,2.61,,,,289.05,,1,1,1
686513359,00221M00:00:18.225,0221 00:20:25,2.13,,,,289.05,,2.35,,,,294.07,,1,1,1
686513360,00221M00:00:19.198,0221 00:20:26,2.37,,,,289.05,,2.55,,,,294.07,,1,1,1
686513361,00221M00:00:20.171,0221 00:20:27,2.49,,,,294.07,,2.13,,,,294.07,,1,1,1
686513362,00221M00:00:21.145,0221 00:20:28,2.08,,,,289.05,,0.65,,,,294.07,,1,1,1
686513363,00221M00:00:22.118,0221 00:20:29,3.56,,,,289.05,,3.62,,,,294.07,,1,1,1
686513364,00221M00:00:23.091,0221 00:20:30,3.44,,,,289.05,,3.39,,,,289.05,,1,1,1
686513365,00221M00:00:24.064,0221 00:20:31,3.32,,,,289.05,,3.21,,,,289.05,,1,1,1
686513366,00221M00:00:25.038,0221 00:20:32,3.26,,,,289.05,,3.40,,,,294.07,,1,1,1
