SCLK,LMST,LTST,BOOM1_HORIZONTAL_WIND_SPEED,BOOM1_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM1_VERTICAL_WIND_SPEED,BOOM1_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM1_WIND_DIRECTION,BOOM1_WIND_DIRECTION_UNCERTAINTY,BOOM2_HORIZONTAL_WIND_SPEED,BOOM2_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM2_VERTICAL_WIND_SPEED,BOOM2_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM2_WIND_DIRECTION,BOOM2_WIND_DIRECTION_UNCERTAINTY,BOOM1_ALG_STATE_STABLE,BOOM2_ALG_STATE_STABLE,ROVER_STILL
688821579,00247M00:01:37.887,0247 00:25:16,4.62,,,,291.92,,,,,,,,1,0,1
688821580,00247M00:01:38.860,0247 00:25:17,4.73,,,,286.87,,,,,,,,1,0,1
688821581,00247M00:01:39.833,0247 00:25:18,4.48,,,,286.87,,,,,,,,1,0,1
688821582,00247M00:01:40.806,0247 00:25:19,4.68,,,,286.87,,,,,,,,1,0,1
688821583,00247M00:01:41.780,0247 00:25:20,4.63,,,,286.87,,,,,,,,1,0,1
688821584,00247M00:01:42.753,0247 00:25:21,4.81,,,,291.92,,,,,,,,1,0,1
688821585,00247M00:01:43.726,0247 00:25:22,5.13,,,,286.87,,,,,,,,1,0,1
688821586,00247M00:01:44.699,0247 00:25:23,5.17,,,,286.87,,,,,,,,1,0,1
688821587,00247M00:01:45.673,0247 00:25:24,4.92,,,,281.83,,,,,,,,1,0,1
688821588,00247M00:01:46.646,0247 00:25:24,5.78,,,,286.87,,,,,,,,1,0,1
688821589,00247M00:01:47.619,0247 00:25:25,4.98,,,,286.87,,,,,,,,1,0,1
688821590,00247M00:01:48.592,0247 00:25:26,4.24,,,,291.92,,,,,,,,1,0,1
688821591,00247M00:01:49.566,0247 00:25:27,5.30,,,,281.83,,,,,,,,1,0,1
688821592,00247M00:01:50.539,0247 00:25:28,4.49,,,,296.97,,,,,,,,1,0,1
688821593,00247M00:01:51.512,0247 00:25:29,4.50,,,,302.01,,,,,,,,1,0,1
688821594,00247M00:01:52.486,0247 00:25:30,4.69,,,,302.01,,,,,,,,1,0,1
688821595,00247M00:01:53.459,0247 00:25:31,4.75,,,,291.92,,,,,,,,1,0,1
688821596,00247M00:01:54.432,0247 00:25:32,5.56,,,,281.83,,,,,,,,1,0,1
688821597,00247M00:01:55.405,0247 00:25:33,5.57,,,,286.87,,,,,,,,1,0,1
688821598,00247M00:01:56.379,0247 00:25:34,5.39,,,,281.83,,,,,,,,1,0,1
688821599,00247M00:01:57.352,0247 00:25:35,4.63,,,,286.87,,,,,,,,1,0,1
688821600,00247M00:01:58.325,0247 00:25:36,4.56,,,,296.97,,,,,,,,1,0,1
688821601,00247M00:01:59.298,0247 00:25:37,4.43,,,,291.92,,,,,,,,1,0,1
688821602,00247M00:02:00.272,0247 00:25:38,4.50,,,,286.87,,,,,,,,1,0,1
688821603,00247M00:02:01.245,0247 00:25:39,4.37,,,,291.92,,,,,,,,1,0,1
688821604,00247M00:02:02.218,0247 00:25:40,5.17,,,,286.87,,,,,,,,1,0,1
688821605,00247M00:02:03.191,0247 00:25:41,4.55,,,,281.83,,,,,,,,1,0,1
688821606,00247M00:02:04.165,0247 00:25:42,4.50,,,,291.92,,,,,,,,1,0,1
688821607,00247M00:02:05.138,0247 00:25:43,6.62,,,,286.87,,,,,,,,1,0,1
688821608,00247M00:02:06.111,0247 00:25:44,5.69,,,,286.87,,,,,,,,1,0,1
688821609,00247M00:02:07.084,0247 00:25:45,5.41,,,,281.83,,,,,,,,1,0,1
688821610,00247M00:02:08.058,0247 00:25:46,4.90,,,,291.92,,,,,,,,1,0,1
688821611,00247M00:02:09.031,0247 00:25:47,4.08,,,,291.92,,,,,,,,1,0,1
688821612,00247M00:02:10.004,0247 00:25:48,5.12,,,,291.92,,,,,,,,1,0,1
688821613,00247M00:02:10.977,0247 00:25:49,4.25,,,,291.92,,,,,,,,1,0,1
688821614,00247M00:02:11.951,0247 00:25:50,5.42,,,,286.87,,,,,,,,1,0,1
688821615,00247M00:02:12.924,0247 00:25:51,4.87,,,,291.92,,,,,,,,1,0,1
688821616,00247M00:02:13.897,0247 00:25:52,4.81,,,,296.97,,,,,,,,1,0,1
688821617,00247M00:02:14.870,0247 00:25:53,4.81,,,,302.01,,,,,,,,1,0,1
688821618,00247M00:02:15.844,0247 00:25:54,4.25,,,,291.92,,,,,,,,1,0,1
