SCLK,LMST,LTST,BOOM1_HORIZONTAL_WIND_SPEED,BOOM1_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM1_VERTICAL_WIND_SPEED,BOOM1_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM1_WIND_DIRECTION,BOOM1_WIND_DIRECTION_UNCERTAINTY,BOOM2_HORIZONTAL_WIND_SPEED,BOOM2_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM2_VERTICAL_WIND_SPEED,BOOM2_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM2_WIND_DIRECTION,BOOM2_WIND_DIRECTION_UNCERTAINTY,BOOM1_ALG_STATE_STABLE,BOOM2_ALG_STATE_STABLE,ROVER_STILL
681009419,00159M00:01:37.779,0159 00:12:35,1.70,,,,252.12,,2.23,,,,262.11,,1,1,1
681009420,00159M00:01:38.752,0159 00:12:36,1.70,,,,252.12,,2.34,,,,262.11,,1,1,1
681009421,00159M00:01:39.726,0159 00:12:37,1.65,,,,252.12,,1.65,,,,252.12,,1,1,1
681009422,00159M00:01:40.699,0159 00:12:38,1.59,,,,252.12,,1.49,,,,257.11,,1,1,1
681009423,00159M00:01:41.672,0159 00:12:39,1.76,,,,252.12,,1.65,,,,247.12,,1,1,1
681009424,00159M00:01:42.645,0159 00:12:40,1.86,,,,252.12,,1.86,,,,252.12,,1,1,1
681009425,00159M00:01:43.619,0159 00:12:41,1.65,,,,252.12,,1.17,,,,257.11,,1,1,1
681009426,00159M00:01:44.592,0159 00:12:42,1.70,,,,252.12,,1.54,,,,247.12,,1,1,1
681009427,00159M00:01:45.565,0159 00:12:43,1.86,,,,252.12,,1.75,,,,242.12,,1,1,1
681009428,00159M00:01:46.538,0159 00:12:44,1.91,,,,252.12,,1.86,,,,242.12,,1,1,1
681009429,00159M00:01:47.512,0159 00:12:45,1.70,,,,252.12,,1.65,,,,242.12,,1,1,1
681009430,00159M00:01:48.485,0159 00:12:46,1.81,,,,252.12,,1.59,,,,242.12,,1,1,1
681009431,00159M00:01:49.458,0159 00:12:47,2.07,,,,252.12,,2.07,,,,242.12,,1,1,1
681009432,00159M00:01:50.431,0159 00:12:48,2.13,,,,252.12,,2.02,,,,242.12,,1,1,1
681009433,00159M00:01:51.405,0159 00:12:49,2.02,,,,252.12,,2.07,,,,242.12,,1,1,1
681009434,00159M00:01:52.378,0159 00:12:50,2.23,,,,252.12,,2.23,,,,242.12,,1,1,1
681009435,00159M00:01:53.351,0159 00:12:51,2.23,,,,252.12,,2.13,,,,252.12,,1,1,1
681009436,00159M00:01:54.324,0159 00:12:52,2.13,,,,252.12,,1.86,,,,252.12,,1,1,1
681009437,00159M00:01:55.298,0159 00:12:53,1.91,,,,252.12,,1.86,,,,252.12,,1,1,1
681009438,00159M00:01:56.271,0159 00:12:54,2.02,,,,252.12,,2.07,,,,242.12,,1,1,1
681009439,00159M00:01:57.244,0159 00:12:55,2.12,,,,252.12,,2.18,,,,247.12,,1,1,1
681009440,00159M00:01:58.218,0159 00:12:56,1.96,,,,252.12,,1.96,,,,247.12,,1,1,1
681009441,00159M00:01:59.191,0159 00:12:57,1.96,,,,252.12,,1.91,,,,247.12,,1,1,1
681009442,00159M00:02:00.164,0159 00:12:58,2.07,,,,252.12,,2.07,,,,247.12,,1,1,1
681009443,00159M00:02:01.137,0159 00:12:59,2.33,,,,252.12,,2.28,,,,242.12,,1,1,1
681009444,00159M00:02:02.111,0159 00:13:00,2.28,,,,252.12,,2.23,,,,247.12,,1,1,1
681009445,00159M00:02:03.084,0159 00:13:01,2.33,,,,252.12,,2.17,,,,242.12,,1,1,1
681009446,00159M00:02:04.057,0159 00:13:02,2.12,,,,252.12,,2.17,,,,252.12,,1,1,1
681009447,00159M00:02:05.030,0159 00:13:03,2.17,,,,252.12,,2.12,,,,247.12,,1,1,1
681009448,00159M00:02:06.004,0159 00:13:04,2.17,,,,252.12,,2.17,,,,247.12,,1,1,1
681009449,00159M00:02:06.977,0159 00:13:05,2.06,,,,252.12,,1.90,,,,242.12,,1,1,1
681009450,00159M00:02:07.950,0159 00:13:06,2.17,,,,252.12,,2.17,,,,242.12,,1,1,1
681009451,00159M00:02:08.923,0159 00:13:07,2.17,,,,252.12,,2.06,,,,242.12,,1,1,1
681009452,00159M00:02:09.897,0159 00:13:08,2.17,,,,252.12,,1.96,,,,232.12,,1,1,1
681009453,00159M00:02:10.870,0159 00:13:09,2.17,,,,252.12,,2.01,,,,242.12,,1,1,1
681009454,00159M00:02:11.843,0159 00:13:09,2.11,,,,252.12,,2.01,,,,242.12,,1,1,1
681009455,00159M00:02:12.816,0159 00:13:10,2.01,,,,252.12,,2.01,,,,242.12,,1,1,1
681009456,00159M00:02:13.790,0159 00:13:11,2.11,,,,252.12,,2.11,,,,242.12,,1,1,1
681009457,00159M00:02:14.763,0159 00:13:12,2.27,,,,252.12,,2.11,,,,242.12,,1,1,1
681009458,00159M00:02:15.736,0159 00:13:13,2.28,,,,252.12,,2.17,,,,252.12,,1,1,1
