SCLK,LMST,LTST,BOOM1_HORIZONTAL_WIND_SPEED,BOOM1_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM1_VERTICAL_WIND_SPEED,BOOM1_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM1_WIND_DIRECTION,BOOM1_WIND_DIRECTION_UNCERTAINTY,BOOM2_HORIZONTAL_WIND_SPEED,BOOM2_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM2_VERTICAL_WIND_SPEED,BOOM2_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM2_WIND_DIRECTION,BOOM2_WIND_DIRECTION_UNCERTAINTY,BOOM1_ALG_STATE_STABLE,BOOM2_ALG_STATE_STABLE,ROVER_STILL
686424666,00220M00:01:37.588,0220 00:21:36,0.83,,,,289.05,,,,,,,,1,0,1
686424667,00220M00:01:38.561,0220 00:21:37,0.65,,,,289.05,,,,,,,,1,0,1
686424668,00220M00:01:39.534,0220 00:21:38,1.12,,,,289.05,,,,,,,,1,0,1
686424669,00220M00:01:40.508,0220 00:21:39,1.06,,,,289.05,,,,,,,,1,0,1
686424670,00220M00:01:41.481,0220 00:21:40,1.30,,,,289.05,,,,,,,,1,0,1
686424671,00220M00:01:42.454,0220 00:21:41,0.77,,,,289.05,,,,,,,,1,0,1
686424672,00220M00:01:43.427,0220 00:21:42,0.83,,,,289.05,,,,,,,,1,0,1
686424673,00220M00:01:44.401,0220 00:21:43,0.59,,,,289.05,,,,,,,,1,0,1
686424674,00220M00:01:45.374,0220 00:21:44,0.83,,,,289.05,,,,,,,,1,0,1
686424675,00220M00:01:46.347,0220 00:21:45,1.42,,,,289.05,,,,,,,,1,0,1
686424676,00220M00:01:47.320,0220 00:21:46,1.53,,,,289.05,,,,,,,,1,0,1
686424677,00220M00:01:48.294,0220 00:21:47,1.54,,,,289.05,,,,,,,,1,0,1
686424678,00220M00:01:49.267,0220 00:21:48,1.90,,,,289.05,,,,,,,,1,0,1
686424679,00220M00:01:50.240,0220 00:21:49,1.36,,,,289.05,,,,,,,,1,0,1
686424680,00220M00:01:51.213,0220 00:21:50,1.42,,,,289.05,,,,,,,,1,0,1
686424681,00220M00:01:52.187,0220 00:21:51,1.66,,,,289.05,,,,,,,,1,0,1
686424682,00220M00:01:53.160,0220 00:21:52,1.84,,,,289.05,,,,,,,,1,0,1
686424683,00220M00:01:54.133,0220 00:21:53,1.66,,,,289.05,,,,,,,,1,0,1
686424684,00220M00:01:55.106,0220 00:21:54,1.66,,,,289.05,,,,,,,,1,0,1
686424685,00220M00:01:56.080,0220 00:21:55,1.72,,,,289.05,,,,,,,,1,0,1
686424686,00220M00:01:57.053,0220 00:21:56,1.78,,,,289.05,,,,,,,,1,0,1
686424687,00220M00:01:58.026,0220 00:21:57,1.66,,,,289.05,,,,,,,,1,0,1
686424688,00220M00:01:58.999,0220 00:21:58,1.66,,,,289.05,,,,,,,,1,0,1
686424689,00220M00:01:59.973,0220 00:21:59,1.66,,,,289.05,,,,,,,,1,0,1
686424690,00220M00:02:00.946,0220 00:22:00,1.90,,,,289.05,,,,,,,,1,0,1
686424691,00220M00:02:01.919,0220 00:22:01,2.13,,,,289.05,,,,,,,,1,0,1
686424692,00220M00:02:02.892,0220 00:22:02,1.84,,,,289.05,,,,,,,,1,0,1
686424693,00220M00:02:03.866,0220 00:22:03,1.96,,,,289.05,,,,,,,,1,0,1
686424694,00220M00:02:04.839,0220 00:22:04,1.78,,,,289.05,,,,,,,,1,0,1
686424695,00220M00:02:05.812,0220 00:22:05,1.72,,,,289.05,,,,,,,,1,0,1
686424696,00220M00:02:06.785,0220 00:22:06,1.78,,,,289.05,,,,,,,,1,0,1
686424697,00220M00:02:07.759,0220 00:22:07,1.89,,,,289.05,,,,,,,,1,0,1
686424698,00220M00:02:08.732,0220 00:22:08,1.84,,,,289.05,,,,,,,,1,0,1
686424699,00220M00:02:09.705,0220 00:22:09,1.66,,,,289.05,,,,,,,,1,0,1
686424700,00220M00:02:10.678,0220 00:22:10,1.66,,,,289.05,,,,,,,,1,0,1
686424701,00220M00:02:11.652,0220 00:22:11,2.01,,,,289.05,,,,,,,,1,0,1
686424702,00220M00:02:12.625,0220 00:22:12,1.89,,,,289.05,,,,,,,,1,0,1
