SCLK,LMST,LTST,BOOM1_HORIZONTAL_WIND_SPEED,BOOM1_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM1_VERTICAL_WIND_SPEED,BOOM1_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM1_WIND_DIRECTION,BOOM1_WIND_DIRECTION_UNCERTAINTY,BOOM2_HORIZONTAL_WIND_SPEED,BOOM2_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM2_VERTICAL_WIND_SPEED,BOOM2_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM2_WIND_DIRECTION,BOOM2_WIND_DIRECTION_UNCERTAINTY,BOOM1_ALG_STATE_STABLE,BOOM2_ALG_STATE_STABLE,ROVER_STILL
675068987,00092M02:02:40.636,0092 01:57:01,0.00,,,,146.90,,0.42,,,,56.88,,1,1,1
675068987.5,00092M02:02:41.122,0092 01:57:02,0.00,,,,146.90,,0.52,,,,66.88,,1,1,1
675068988,00092M02:02:41.609,0092 01:57:02,0.02,,,,351.89,,0.37,,,,96.89,,1,1,1
675068988.5,00092M02:02:42.095,0092 01:57:03,0.20,,,,351.89,,0.45,,,,96.89,,1,1,1
675068989,00092M02:02:42.582,0092 01:57:03,0.30,,,,351.89,,0.45,,,,116.89,,1,1,1
675068989.5,00092M02:02:43.069,0092 01:57:04,0.25,,,,351.89,,0.48,,,,71.88,,1,1,1
675068990,00092M02:02:43.555,0092 01:57:04,0.20,,,,351.89,,0.99,,,,41.88,,1,1,1
675068990.5,00092M02:02:44.042,0092 01:57:05,0.25,,,,351.89,,0.81,,,,51.88,,1,1,1
675068991,00092M02:02:44.529,0092 01:57:05,0.15,,,,351.89,,0.45,,,,81.89,,1,1,1
675068991.5,00092M02:02:45.015,0092 01:57:06,0.15,,,,351.89,,0.32,,,,56.88,,1,1,1
675068992,00092M02:02:45.502,0092 01:57:06,0.30,,,,351.89,,0.80,,,,51.88,,1,1,1
675068992.5,00092M02:02:45.988,0092 01:57:06,0.03,,,,351.89,,1.41,,,,36.88,,1,1,1
675068993,00092M02:02:46.475,0092 01:57:07,0.20,,,,236.88,,1.04,,,,46.88,,1,1,1
